CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2.5,0.0,10.6,1000.0,134.0,964.0,109.0,1552.0,657.0,19.6,45.2,1.0723
2.8,0.0,5.6,794.0,179.0,863.0,140.0,943.0,918.0,3.6,60.8,0.4788
1.3,0.0,6.3,826.0,66.0,848.0,62.0,1549.0,615.0,35.9,28.2,1.6021
1.6,0.0,8.5,921.0,277.0,849.0,180.0,996.0,786.0,12.8,33.4,0.4472
2.7,0.0,3.0,655.0,145.0,996.0,68.0,890.0,848.0,6.4,62.3,0.6293
2.5,0.0,4.0,709.0,192.0,888.0,118.0,946.0,821.0,3.8,54.5,0.4564
1.0,0.0,6.1,817.0,244.0,664.0,149.0,1156.0,827.0,4.8,78.6,0.6822
2.3,0.0,11.4,1029.0,176.0,751.0,122.0,1729.0,983.0,21.1,64.3,1.3314
1.6,0.0,4.5,736.0,209.0,833.0,117.0,948.0,894.0,1.0,39.5,0.6535
0.8,0.0,2.0,583.0,107.0,899.0,89.0,1108.0,613.0,12.1,65.7,0.9385
1.0,10000.0,8.5,621.0,211.0,891.0,109.0,1146.0,861.0,10.6,68.5,0.9888
4.8,0.0,23.0,1378.0,274.0,565.0,163.0,2176.0,1479.0,37.5,28.0,1.6444
0.5,0.0,1.4,535.0,95.0,1140.0,42.0,1094.0,611.0,12.5,57.9,0.8269
0.5,0.0,2.0,586.0,25.0,1154.0,34.0,1499.0,508.0,26.1,60.3,2.012
3.0,0.0,3.1,659.0,166.0,964.0,121.0,866.0,562.0,10.3,41.7,0.5442
3.7,0.0,56.0,1814.0,603.0,795.0,124.0,2490.0,1651.0,25.2,48.5,1.5274
1.0,10000.0,4.9,759.0,301.0,939.0,121.0,1052.0,903.0,5.8,48.8,0.5752
1.0,10000.0,5.2,773.0,310.0,941.0,128.0,916.0,680.0,3.4,60.2,0.4417
2.6,0.0,13.0,1083.0,216.0,874.0,109.0,1559.0,896.0,17.2,52.9,1.1389
6.6,0.0,38.0,1728.0,1371.0,392.0,227.0,1948.0,2361.0,13.5,56.9,0.8264
4.5,0.0,19.2,1274.0,253.0,701.0,179.0,2014.0,1192.0,32.6,30.1,1.3373
2.6,0.0,38.4,1737.0,274.0,617.0,151.0,2414.0,2451.0,23.7,37.9,1.0979
3.7,0.0,19.7,1287.0,309.0,683.0,100.0,2114.0,4.0,31.6,27.7,1.2693
2.4,0.0,8.9,934.0,378.0,738.0,132.0,997.0,1244.0,7.8,47.9,0.5488
2.4,0.0,7.8,891.0,451.0,821.0,43.0,1337.0,921.0,21.2,79.6,1.7888
4.0,0.0,23.5,1390.0,228.0,605.0,142.0,2085.0,1534.0,18.5,44.1,0.9117
1.4,0.0,8.5,920.0,75.0,847.0,65.0,1738.0,68.0,22.1,48.0,1.3067
