CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
3.0,10000.0,3.5,683.0,166.0,888.0,122.0,922.0,758.0,9.4,44.3,0.5296
1.0,0.0,4.5,736.0,221.0,888.0,125.0,840.0,616.0,10.6,44.7,0.4257
3.5,0.0,14.4,1131.0,221.0,721.0,135.0,1900.0,1157.0,23.6,27.1,0.7988
1.7,0.0,5.6,795.0,253.0,839.0,132.0,958.0,867.0,4.0,62.6,0.5483
1.7,0.0,5.7,799.0,199.0,839.0,107.0,1221.0,848.0,15.6,58.2,0.9928
0.7,0.0,3.4,674.0,33.0,976.0,45.0,1530.0,790.0,21.6,64.1,1.579
2.2,10.0,11.0,1015.0,139.0,777.0,96.0,1731.0,962.0,23.7,40.0,1.153
8.7,0.0,37.1,1704.0,1001.0,399.0,180.0,2414.0,2214.0,25.5,48.2,1.5418
1.4,0.0,7.0,858.0,176.0,664.0,95.0,1135.0,951.0,12.7,73.4,1.0347
3.8,0.0,49.0,1774.0,527.0,428.0,163.0,2460.0,2226.0,23.2,62.0,1.7403
0.6,0.0,0.4,431.0,39.0,1439.0,48.0,667.0,261.0,3.2,38.3,0.3024
1.4,0.0,7.2,867.0,219.0,890.0,149.0,955.0,861.0,4.5,62.2,0.5387
0.7,0.0,2.0,582.0,107.0,1081.0,85.0,792.0,463.0,11.2,33.6,0.449
3.0,0.0,3.5,683.0,166.0,888.0,117.0,948.0,599.0,12.6,44.7,0.5289
0.2,2.0,3.8,701.0,34.0,1162.0,54.0,1321.0,692.0,15.1,50.3,0.874
1.2,58.0,20.5,1311.0,177.0,608.0,114.0,2107.0,1499.0,19.8,54.5,1.2488
3.8,0.0,2.5,621.0,149.0,863.0,124.0,791.0,758.0,9.6,37.3,0.4383
1.0,10000.0,4.5,736.0,223.0,919.0,139.0,850.0,611.0,4.0,38.4,0.3367
2.0,10000.0,3.5,683.0,156.0,1106.0,110.0,838.0,609.0,12.6,20.8,0.3306
3.3,0.0,11.4,1029.0,427.0,751.0,166.0,1033.0,1271.0,5.1,40.7,0.3621
