X1 house age,X2 distance MRT station,X3 number convenience stores,X4 lat,X5 long,X6 price
23.45473904224836,216.8028185325552,5.0,24.985130452736694,121.52535199884892,47.69014356238489
14.590676056310109,887.4631781093843,3.0,24.971203651739827,121.53682203265339,46.8732027243981
29.082325537883847,2809.796156784871,4.0,24.971180723920547,121.52573126902014,17.707120969760282
16.123453653718137,1759.3284482996871,1.0,24.956571195586392,121.53737625258651,37.385037271783055
42.05526948780076,637.4560652077869,2.0,24.96605974842828,121.53794675095567,38.65856253821455
9.4234142293267,945.3823660365435,8.0,24.959127628878615,121.52559767737749,36.147479390556704
11.368463820372977,548.8077970137749,6.0,24.957778428752817,121.51845158746171,32.64740856287652
18.871948663507357,530.5012496453953,6.0,24.964775649532335,121.5461222196897,28.60481856734539
12.787738025487279,328.1903787522016,7.0,24.97903645063558,121.5182722185941,54.78820648120107
17.174893560873286,363.8127154989389,8.0,24.976446650282632,121.54038512633427,49.47408372663942
10.900125872359354,920.0582203617972,2.0,24.944929257292916,121.52345748601093,24.798932153460754
34.963214664248675,360.933541267483,4.0,24.96851623344982,121.52349608556423,38.59133601417455
13.689075000251297,670.0190133598579,7.0,24.9719901382392,121.54262824991156,36.33306472508922
8.546766779177876,970.0866286681996,8.0,24.958375345830294,121.52189290797278,33.98364267212425
20.0806145467407,657.379447395467,2.0,24.96381656115924,121.52534141345043,32.69118683047827
11.98684579337731,33.232233110041285,7.0,24.98775893023852,121.54580293554392,68.69396722761542
5.013671455834255,826.2778343216974,2.0,24.960512935705882,121.52351799381104,30.20447796892774
13.470565630065735,241.6474585138868,5.0,24.95539634631227,121.51791226376855,45.44380573294798
10.552003193238352,454.2265620410413,2.0,24.988597295477167,121.5077456675939,47.216920793693575
18.61128744434983,359.4925829235497,9.0,24.970782987173486,121.54584619988627,47.898666921133724
14.754015617602136,1812.0349673779672,0.0,24.95288526689024,121.52293405060114,19.71839154880095
33.510878012969314,1014.8935065249548,4.0,24.933873135654252,121.53672694169538,22.52221387694425
37.87437239869947,301.36877561274997,5.0,24.94929176843843,121.51980237649677,30.670270406847834
33.04334020834455,211.16510229323976,9.0,24.964788794410524,121.53769770011276,45.87021868841769
25.229792143529238,353.5287881854144,8.0,24.975608960748527,121.53706480833868,32.57236155504782
20.9961745465685,414.2529782509167,6.0,24.973850507276783,121.52240559622861,47.11946967445755
7.652059906041855,624.4204941850533,5.0,24.976650628365725,121.5188463803536,46.59324733122932
2.677477877210067,557.5299663012972,0.0,24.954847257868643,121.50269243663705,40.143058107760545
10.712340178356097,410.52649517591124,5.0,24.974823008046,121.53775795608944,57.56441874922713
13.02218961535526,657.9695385313361,6.0,24.970777827416377,121.54532941166774,65.59239538259186
19.845291877081472,112.11899449997848,9.0,24.971037950426854,121.5574612162254,54.089950902830914
18.37156630547099,454.6428538797134,4.0,24.990550795620884,121.5357597020913,49.796594138282586
14.245873400049037,566.3840548928706,1.0,24.963475550922144,121.54210919058839,23.73407227086667
8.045364799371818,357.65639589704136,2.0,24.97418397884817,121.54059409519274,47.301291029178586
0.7300663789990445,234.08928571540253,9.0,24.9740856013505,121.5395041502027,72.54183843936251
43.66010108801377,3283.7464010011913,2.0,24.958523636917505,121.5041734151972,22.757972226777497
25.47569216361106,1362.1959242180199,5.0,24.967248394783457,121.53240822489728,29.338927608090323
24.456381238091872,431.5957664241821,2.0,24.97855642228472,121.52267295824178,32.888560532711594
15.877394112262056,664.3886256121485,3.0,24.980732348558323,121.52682156064317,40.750511952569816
35.05914767665089,1595.419348081292,2.0,24.97699870357196,121.51913305009512,40.69743904245926
23.64018568161389,698.796946428583,7.0,24.97747597719814,121.54654975430047,38.18669893938812
19.440270809704113,395.3494273985992,7.0,24.967823906123225,121.56466602332353,47.57885103925096
16.77090358864159,899.472495628985,5.0,24.955373049341297,121.5130521409338,24.62456907398373
10.82623299347923,792.4631174578174,9.0,24.96728119984961,121.52390164598074,30.064888720377304
16.100880746490663,3162.2625444907712,5.0,24.95681443033172,121.52305426472515,11.167764822831128
22.81298836900056,2500.5980272769107,10.0,24.94556495512309,121.51862596416706,18.167739388522197
8.618838239527754,292.78527623547535,8.0,24.979057938564342,121.52865962185514,36.11284750998056
36.97337620312064,1934.2534434187419,4.0,24.95767864609131,121.52200732937686,17.475259156871676
10.66988065743401,456.15784875504113,2.0,24.975165079034575,121.5305727655595,23.494581256529315
36.911636090666704,2695.9850225469,2.0,24.94866326293324,121.51411916225038,12.72848727561248
9.165597260180505,220.71542711799594,0.0,24.95842746364605,121.53414444991304,34.02264101856912
43.796830666150626,2207.739718695055,2.0,24.94948681811097,121.51050360897003,16.127404165097076
21.399927643808972,1785.547231861206,3.0,24.950700890529284,121.51983634395623,29.850234004959873
13.177206230146407,976.2798077941494,5.0,24.957626138824754,121.55399783269104,37.438578211133105
32.93161154461314,242.60514072697882,8.0,24.95359476711201,121.53517791518291,35.91935727420273
10.369371163698688,242.37763028380957,8.0,24.980347317250857,121.53420089801067,61.29920729197649
14.013924767297596,1800.1445061014763,0.0,24.958811830295364,121.52938923380327,35.977469557773404
38.120968049754474,251.3839179495714,8.0,24.980470435955368,121.51722596696274,54.71565720665521
8.44590991797428,199.94648366581467,5.0,24.975086475484773,121.5503245516471,65.85133563565805
7.865189587280356,425.12848268822216,10.0,24.977043815915653,121.54756328609814,47.965912438032476
0.5418939626650463,2004.6389525063034,3.0,24.98217329323006,121.52606031997655,37.90077019341469
35.19731754366519,352.8994398846543,5.0,24.97545008709649,121.54512407645596,53.78630889153357
4.296813607475845,2222.4364759446307,9.0,24.952395698841944,121.51953059060881,38.91565005336571
1.7240281350384254,1365.5184328210655,4.0,24.95751728011388,121.53951441830608,42.02094906487626
30.56805266142689,1499.424230459946,1.0,24.93693237916279,121.50043824022079,16.274118350899492
13.408275856275779,275.92757569816354,6.0,24.982667061544735,121.55145380051684,40.77953845310534
4.370001575169115,74.72817574130903,6.0,24.986089497482418,121.54484313602883,65.85686433747958
14.347113871153859,1758.540925927363,1.0,24.981885159281507,121.51686859407457,41.39957811801169
33.235983413252704,387.876455437945,5.0,24.979374999418802,121.5309440403151,45.10631396231669
12.099670642749496,1262.5871000749191,2.0,24.956070840524344,121.54962473004731,44.51822882399113
6.908883135855104,556.0626580124656,5.0,24.973545978086783,121.54025349611513,67.61389959364395
3.156491567346076,678.9294020935047,3.0,24.956638998453705,121.53992988747106,52.081121179843166
32.48055789545536,1663.0581574581618,3.0,24.968479158432043,121.53115687627545,21.283963110941745
9.481334751372696,779.0298296208673,5.0,24.984097489393516,121.52880020510521,48.6978378679581
