Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
1,1,39,0,3676,61,50,19,2,2,1,28,1078.588,1
0,1,37,0,1426,14,4,14,2,2,1,25,152.145,1
0,1,32,0,3364,51,263,22,2,2,1,26,1005.462,1
0,1,30,0,463,10,29,15,2,2,2,28,78.238,1
8,1,38,0,2703,29,211,14,2,2,1,32,1009.496,1
0,1,44,0,4341,40,218,9,3,2,2,40,1455.31,1
2,1,7,2,14715,204,96,51,3,2,1,45,1858.284,1
0,1,37,0,3776,22,0,7,2,2,2,25,195.72,1
6,1,35,0,10225,144,34,45,2,2,1,30,1193.189,1
0,1,32,0,126,1,2,0,3,2,1,39,1.17,1
0,1,18,0,4589,64,39,20,2,2,1,28,356.089,1
0,1,30,0,14197,201,63,45,2,2,1,28,1703.777,1
22,1,42,2,13376,210,155,74,2,2,1,29,1549.081,1
0,1,38,0,1181,8,0,3,2,2,1,30,132.693,1
7,1,40,0,3491,48,49,14,2,2,1,26,127.751,1
0,1,39,0,46,0,18,1,3,2,1,42,55.374,1
0,1,22,0,416,5,110,12,5,2,1,55,28.53,1
0,1,13,0,4373,44,2,18,2,2,1,28,17.062,1
10,1,38,0,12862,205,95,55,2,2,1,27,1284.799,1
1,1,24,0,4856,66,0,20,2,2,1,25,392.25,1
8,1,38,0,5799,64,10,14,3,2,1,41,321.373,1
0,1,38,0,2912,33,11,14,2,2,2,29,1299.791,1
0,1,32,0,1034,6,0,3,2,2,1,27,14.646,1
0,1,40,0,344,6,296,6,2,2,2,27,233.06,1
0,1,33,0,29,0,0,2,2,2,1,25,0.115,1
6,1,35,1,11036,118,249,47,2,2,1,34,1392.491,1
0,1,35,0,1536,34,49,33,3,2,1,41,332.782,1
0,1,32,1,226,1,5,2,3,2,1,36,39.8,1
0,1,34,0,4435,43,77,8,2,2,1,36,404.02,1
0,1,31,0,3952,67,6,18,2,2,1,29,376.534,1
0,1,37,0,9792,155,382,57,2,2,1,25,1936.181,1
0,1,26,0,1913,16,0,18,2,2,1,28,95.443,1
2,1,34,0,3886,47,120,19,2,2,2,26,382.804,1
1,1,18,0,1500,14,45,6,2,2,1,26,148.742,1
14,1,41,0,4400,80,120,39,2,2,1,28,700.511,1
1,1,32,0,69,1,17,2,2,2,1,27,4.938,1
11,1,3,1,6819,86,62,23,4,2,1,54,20.515,1
0,1,34,0,3030,47,3,29,4,2,2,50,183.437,1
0,1,29,0,366,9,153,7,2,2,2,27,575.845,1
0,1,41,0,362,2,21,1,2,2,2,29,327.701,1
0,1,37,0,404,3,48,6,2,2,1,28,76.652,1
0,1,35,0,3827,45,258,19,2,2,1,25,1765.851,1
4,1,38,0,10868,117,8,34,3,2,1,38,1362.037,1
0,1,33,0,5614,70,115,33,2,2,1,27,600.637,1
0,1,22,0,2783,38,0,25,2,2,1,28,139.557,1
9,1,26,0,3866,79,33,7,2,2,1,34,947.264,1
0,1,20,0,30,0,0,1,2,2,1,28,1.4,1
0,1,30,0,1,0,6,0,2,2,2,26,0.933,1
1,1,27,0,5467,55,33,20,2,2,1,26,385.103,1
11,1,41,0,2901,29,315,4,4,2,2,50,345.317,1
0,1,38,0,3706,44,5,24,2,2,2,29,650.426,1
0,1,29,0,602,9,287,7,2,2,2,29,71.228,1
8,1,36,0,9097,91,70,35,3,2,2,37,979.433,1
2,1,39,0,9303,106,71,34,2,2,2,26,1129.949,1
1,1,36,0,4729,52,2,19,2,2,1,32,99.553,1
0,1,30,1,10276,122,3,30,2,2,1,34,969.482,1
0,1,31,0,9,0,159,2,2,2,2,29,5.919,1
0,1,28,0,100,2,8,3,3,2,2,39,43.476,1
7,1,36,0,8654,115,99,57,2,2,1,25,913.838,1
2,1,26,0,247,6,19,3,3,2,2,35,6.393,1
0,1,23,0,1276,13,0,7,2,2,2,27,103.645,1
0,1,37,0,5018,69,144,26,2,2,2,26,1504.522,1
5,1,26,0,8680,124,3,27,3,2,2,40,609.389,1
0,1,34,0,559,3,3,2,3,2,2,38,69.497,1
0,1,36,0,219,4,0,5,3,2,2,37,0.703,1
0,1,35,0,8103,112,86,26,2,2,1,32,1112.183,1
1,1,23,1,11365,138,33,49,3,2,1,43,456.831,1
11,1,44,0,7327,81,179,16,2,2,1,29,1168.408,1
1,1,26,0,11231,145,434,40,2,2,1,27,2110.054,1
0,1,36,0,727,9,128,8,2,2,1,27,101.696,1
4,1,40,0,1160,22,149,18,2,2,1,25,293.994,1
0,1,20,0,5950,98,363,39,2,2,1,32,1662.849,1
0,1,16,0,8714,126,197,37,2,2,1,26,771.544,1
1,1,36,0,1152,20,187,8,2,2,1,26,441.512,1
1,1,37,0,8913,106,2,34,2,2,1,25,680.375,1
0,1,23,0,438,5,0,1,2,2,1,32,0.925,1
0,1,25,0,5565,93,82,44,2,2,1,34,592.131,1
7,1,37,0,6271,75,35,13,2,2,1,33,478.812,1
4,1,42,0,2451,19,37,12,2,2,1,31,167.011,1
0,1,36,0,939,17,1,5,2,2,1,32,67.707,1
0,1,21,0,5976,57,4,16,2,2,1,32,70.436,1
2,1,36,0,3707,74,33,35,2,2,1,25,682.966,1
2,1,29,0,3883,49,11,15,2,2,1,25,113.99,1
2,1,34,0,67,1,5,2,3,2,2,43,0.403,1
0,1,36,2,5780,79,484,17,4,2,1,47,1290.794,1
4,1,40,1,8544,100,236,19,3,2,1,37,558.196,1
0,1,30,0,347,5,24,3,3,2,2,36,65.919,1
0,1,36,0,208,1,0,2,2,2,1,27,4.497,1
0,1,39,0,217,1,18,1,3,2,2,36,14.999,1
0,1,33,0,2712,41,112,11,4,2,1,51,989.78,1
6,1,41,0,13955,222,404,65,2,2,1,31,1644.237,1
0,1,33,0,45,0,18,1,2,2,1,26,9.544,1
19,1,38,0,4366,79,371,23,2,2,1,30,697.427,1
0,1,23,0,5118,54,0,10,2,2,1,25,93.594,1
0,1,29,0,4299,39,2,6,2,2,1,26,505.426,1
0,1,26,0,303,2,0,3,2,2,1,30,9.055,1
1,1,36,0,13435,204,473,57,2,2,1,26,2109.803,1
2,1,38,0,10058,126,22,43,2,2,2,29,1285.247,1
11,1,33,1,312,4,109,7,2,2,1,30,64.873,1
6,1,34,0,1347,17,117,25,2,2,1,28,63.027,1
0,1,25,0,230,4,2,7,2,2,1,30,17.788,1
0,1,39,0,575,7,207,5,3,2,1,42,111.61,1
6,1,35,0,6183,79,426,10,2,2,1,25,1449.923,1
0,1,30,0,1084,11,1,3,3,2,1,35,9.313,1
3,1,39,0,1556,16,136,5,4,2,1,47,394.296,1
1,1,44,0,14758,246,68,77,2,2,1,30,1510.342,1
0,1,28,0,139,2,78,3,2,2,1,25,36.527,1
8,1,39,2,9216,102,7,29,2,2,1,30,1002.303,1
6,1,42,0,5814,64,326,26,2,2,2,26,1135.21,1
1,1,36,0,3925,54,6,15,2,2,1,31,75.633,1
6,1,36,0,3139,55,4,32,3,2,1,42,309.234,1
10,1,43,0,260,9,308,3,3,2,2,43,72.3,1
2,1,39,0,2623,34,101,18,3,2,1,33,604.499,1
5,1,39,0,14132,204,392,54,2,2,1,28,1149.257,1
0,1,43,0,1505,24,1,12,2,2,2,28,61.314,1
0,1,19,0,134,1,4,3,2,2,1,26,133.025,1
5,1,31,0,4945,67,9,11,2,2,1,28,211.962,1
0,1,7,0,13056,142,23,27,2,2,1,27,1402.662,1
2,1,42,0,5578,60,33,25,2,2,1,25,757.539,1
2,1,37,0,3353,34,189,7,2,2,1,29,504.185,1
0,1,41,0,779,12,335,3,2,2,2,27,604.996,1
8,1,36,1,4446,50,45,23,2,2,1,33,549.317,1
0,1,29,0,3266,41,286,23,2,2,1,29,906.037,1
0,1,33,0,13226,170,0,39,3,2,1,36,1149.86,1
6,1,38,0,7071,141,439,46,4,2,1,48,1356.926,1
4,1,25,0,7121,107,57,42,3,2,1,36,604.879,1
0,1,41,0,10897,144,7,44,2,2,1,28,876.802,1
0,1,34,0,30,0,0,0,2,2,1,31,0.296,1
0,1,34,0,2138,30,9,21,3,2,1,34,360.196,1
0,1,43,0,1392,23,6,13,2,2,1,29,36.695,1
0,1,39,0,6,0,1,5,2,2,1,30,0.146,1
2,1,45,0,2333,38,105,19,2,2,2,28,765.102,1
6,1,39,0,6848,52,182,28,3,2,1,35,630.418,1
1,1,29,0,107,4,197,2,2,2,1,25,60.194,1
4,1,36,0,15875,255,486,97,2,2,1,31,2126.317,1
12,1,38,0,447,12,4,13,2,2,2,25,20.836,1
3,1,40,0,14188,183,3,56,3,2,1,46,980.4,1
0,1,7,0,3763,81,6,20,2,2,1,26,185.798,1
0,1,37,0,8,0,19,0,2,2,2,25,1.034,1
1,1,36,0,398,4,151,5,2,2,2,25,151.979,1
10,1,36,0,10296,147,162,65,2,2,1,27,370.787,1
0,1,34,1,395,3,75,3,2,2,1,27,6.872,1
0,1,28,0,13412,216,163,72,2,2,1,26,1432.737,1
0,1,29,0,313,5,1,5,2,2,1,28,67.497,1
0,1,26,0,84,1,0,1,3,2,1,44,1.168,1
1,1,21,0,1927,34,4,21,2,2,1,25,699.396,1
0,1,29,0,1055,12,43,13,2,2,1,32,114.154,1
0,1,13,0,1262,7,19,8,3,2,1,42,188.333,1
2,1,27,0,2883,28,179,8,2,2,1,27,656.054,1
1,1,39,0,8826,102,280,56,4,2,1,47,826.549,1
1,1,36,0,12307,142,262,31,2,2,1,34,1671.543,1
0,1,22,0,914,12,0,7,2,2,1,27,8.461,1
1,1,12,0,13276,182,27,48,2,2,1,27,1345.853,1
2,1,26,2,14343,187,24,55,4,2,1,54,866.21,1
0,1,20,0,230,1,1,0,2,2,1,26,31.594,1
9,1,44,0,8343,136,30,44,3,2,1,38,1107.4,1
8,1,46,0,12476,174,217,39,2,2,1,29,1745.006,1
0,1,34,0,6306,67,1,28,2,2,2,30,26.037,1
0,1,42,0,129,2,15,1,3,2,1,40,7.063,1
0,1,23,0,1226,24,34,10,2,2,2,26,166.405,1
4,1,41,0,194,8,24,4,3,2,1,34,36.992,1
0,1,33,0,4114,49,0,18,2,2,1,30,183.075,1
11,1,34,0,10388,144,79,52,2,2,1,26,1350.264,1
0,1,36,0,5488,70,9,31,2,2,1,29,457.423,1
5,1,38,0,12176,178,370,58,2,2,1,28,1871.136,1
10,1,35,0,7994,59,386,26,2,2,1,34,1292.707,1
2,1,43,0,2792,37,5,25,2,2,1,29,77.165,1
0,1,39,0,7778,84,175,31,2,2,1,27,1470.647,1
0,1,29,0,312,8,59,15,3,2,1,42,23.338,1
0,1,33,0,6772,113,35,43,3,2,1,36,615.612,1
3,1,37,0,3462,46,11,27,2,2,1,26,379.503,1
0,1,42,0,194,4,0,2,2,2,2,30,18.432,1
0,1,31,0,11878,155,3,40,2,2,1,31,820.608,1
0,1,37,0,3482,41,1,15,2,2,1,26,42.327,1
0,1,32,0,106,1,51,1,2,2,2,27,52.398,1
0,1,19,0,2553,27,27,19,2,2,1,25,227.948,1
0,1,34,0,11297,145,291,42,3,2,1,37,1668.764,1
0,1,17,0,147,2,70,1,2,2,1,30,291.359,1
1,1,18,0,14297,209,500,50,2,2,1,26,2165.28,1
0,1,35,1,1483,17,16,9,2,2,1,26,101.278,1
7,1,42,0,3281,24,409,10,3,2,1,45,966.11,1
3,1,37,1,4048,43,14,18,3,2,1,42,346.88,1
0,1,36,0,629,4,0,7,4,2,2,48,0.547,1
1,1,36,0,1780,26,8,17,2,2,1,29,207.577,1
15,1,34,3,7193,139,243,67,3,2,1,36,799.51,1
1,1,40,0,569,5,0,2,2,2,1,26,142.884,1
1,1,27,0,11252,142,127,43,2,2,1,29,1619.254,1
