Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,1,35,0,316,5,6,4,3,2,2,37,4.697,1
2,1,32,0,1837,19,17,10,2,2,2,26,317.883,1
0,1,37,0,282,3,4,5,3,2,2,42,0.221,1
0,1,26,0,47,1,14,1,2,2,2,29,2.044,1
25,1,36,0,11235,194,229,74,2,2,1,35,939.808,1
0,1,36,0,617,5,4,2,2,2,1,32,129.057,1
1,1,38,0,5575,52,259,18,3,2,1,37,1027.984,1
6,1,26,2,5596,57,26,15,2,2,1,25,341.397,1
0,1,39,0,143,1,0,1,2,2,2,25,4.785,1
1,1,42,0,1,0,0,0,2,2,2,30,0.005,1
0,1,31,0,287,5,1,6,2,2,1,33,20.646,1
1,1,39,0,2429,28,27,13,2,2,2,29,696.306,1
13,1,40,2,15900,190,157,51,3,2,1,37,1909.648,1
0,1,15,0,4273,45,62,16,3,2,1,41,728.091,1
11,1,37,0,8441,92,257,25,2,2,1,33,777.553,1
1,1,43,0,5386,91,522,30,3,2,1,42,1730.44,1
0,1,15,0,802,7,8,12,3,2,1,45,17.313,1
2,1,39,2,281,5,26,2,3,2,1,38,14.444,1
4,1,23,0,4582,67,361,46,2,2,1,29,846.952,1
0,1,27,0,4264,32,0,7,3,2,1,35,62.409,1
0,1,29,0,14,0,10,1,2,2,2,26,0.596,1
0,1,32,0,654,12,7,20,3,2,2,45,0.869,1
0,1,24,0,198,2,0,5,2,2,1,29,0.739,1
2,1,40,0,748,15,11,6,2,2,1,26,37.748,1
0,1,20,0,4153,50,19,12,3,2,1,34,340.508,1
4,1,24,0,8047,94,34,47,2,2,1,28,370.682,1
0,1,31,0,8254,76,2,26,2,2,1,32,1214.639,1
0,1,24,0,848,5,150,2,2,2,2,27,102.429,1
3,1,34,0,3033,52,38,8,2,2,1,28,83.646,1
1,1,29,0,2292,31,183,13,2,2,2,28,453.55,1
3,1,42,0,1150,21,48,14,2,2,1,26,23.054,1
0,1,31,0,3437,30,1,6,2,2,1,27,201.898,1
1,1,38,0,1200,22,198,8,2,2,1,27,666.582,1
0,1,35,0,2786,29,4,17,2,2,1,26,105.337,1
11,1,34,2,12164,149,207,60,4,2,1,50,802.298,1
