Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,1,27,0,633,16,31,6,2,2,1,29,140.38,1
0,1,36,0,7779,111,10,36,2,2,1,25,936.612,1
0,1,37,0,209,1,10,3,2,2,1,29,19.122,1
0,1,43,0,3638,37,11,40,3,2,1,37,952.824,1
3,1,41,0,4285,68,104,21,3,2,1,39,974.257,1
3,1,41,0,2537,77,42,35,2,2,2,26,702.662,1
0,1,28,0,2134,17,0,7,2,2,1,30,51.083,1
7,1,37,0,9040,124,232,46,2,2,1,33,1194.193,1
2,1,32,0,4507,44,28,27,3,2,1,39,159.471,1
0,1,17,0,10,0,15,0,3,2,1,37,0.268,1
0,1,26,0,4258,51,58,8,2,2,1,29,428.667,1
4,1,36,0,3135,30,26,17,2,2,1,26,93.522,1
0,1,34,0,4298,33,29,29,3,2,1,36,520.444,1
3,1,36,0,5103,52,162,14,2,2,1,25,1722.659,1
0,1,43,0,4941,59,8,24,2,2,2,25,481.583,1
4,1,38,0,9638,172,98,49,4,2,1,47,661.665,1
7,1,42,0,492,15,425,4,3,2,1,42,422.192,1
0,1,36,0,9525,118,135,26,2,2,1,28,768.699,1
2,1,41,0,7718,79,0,21,2,2,2,29,267.958,1
2,1,32,0,4756,48,77,21,4,2,1,48,377.373,1
0,1,34,0,3536,79,385,25,3,2,1,35,1052.092,1
0,1,29,0,44,1,0,3,2,2,2,25,1.529,1
0,1,22,0,1940,22,1,7,3,2,1,43,28.314,1
1,1,37,0,10548,107,0,44,2,2,1,34,80.678,1
0,1,31,0,29,0,1,0,2,2,2,32,13.721,1
3,1,43,0,36,1,163,9,3,2,2,46,0.074,1
0,1,32,0,43,1,14,1,2,2,1,29,0.867,1
0,1,10,0,3907,46,226,16,2,2,1,33,730.965,1
0,1,41,0,616,6,12,3,3,2,1,44,12.101,1
1,1,33,0,4150,76,9,41,2,2,1,25,584.958,1
0,1,37,0,13189,123,1,40,2,2,1,25,1281.482,1
30,1,25,2,10961,196,396,64,2,2,1,30,1608.544,1
0,1,33,0,518,7,0,7,2,2,1,25,22.371,1
0,1,33,0,196,4,0,14,2,2,2,26,28.87,1
17,1,39,0,1473,23,24,25,2,2,2,26,82.971,1
0,1,34,0,927,11,25,6,3,2,1,36,156.564,1
0,1,32,0,197,4,0,8,2,2,1,26,84.616,1
1,1,28,0,480,7,147,2,2,2,2,27,410.812,1
21,1,42,0,4008,54,1,26,3,2,1,37,35.856,1
0,1,29,0,934,13,0,8,2,2,1,31,347.356,1
3,1,28,0,17090,255,107,97,2,2,1,27,2165.28,1
0,1,24,0,16,1,2,4,2,2,2,26,0.393,1
0,1,32,0,6320,62,26,27,3,2,1,39,889.6,1
3,1,30,0,11372,154,276,51,2,2,1,31,1007.553,1
3,1,29,0,3816,56,272,34,2,2,1,28,217.188,1
0,1,32,0,920,9,6,13,2,2,1,30,179.442,1
0,1,36,0,2676,26,4,19,3,2,1,34,283.644,1
3,1,33,0,247,5,0,1,2,2,1,25,7.967,1
0,1,33,0,8600,129,310,40,2,2,1,32,937.294,1
0,1,37,0,274,12,83,14,3,2,2,35,177.783,1
18,1,21,0,17090,255,177,69,2,2,1,26,1711.907,1
