Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,1,43,0,909,13,1,5,2,2,2,26,67.52,1
21,1,35,1,10241,127,127,36,4,2,1,49,1330.585,1
3,1,42,0,4410,38,1,9,2,2,1,30,122.32,1
0,1,31,0,2916,18,33,5,2,2,1,33,607.623,1
0,1,39,0,2,0,0,0,2,2,1,27,0.043,1
1,1,29,0,15954,235,349,68,3,2,1,39,1571.72,1
0,1,44,0,77,1,56,3,2,2,2,27,2.269,1
2,1,36,0,2231,37,74,19,2,2,1,26,547.759,1
1,1,27,0,216,3,9,4,2,2,1,28,32.69,1
0,1,18,0,0,0,0,0,2,2,2,25,0.0,1
1,1,31,0,7928,101,327,30,2,2,1,27,1703.571,1
1,1,37,0,2149,19,2,13,2,2,1,32,54.342,1
0,1,32,0,1297,9,44,7,3,2,2,34,744.421,1
0,1,31,0,9436,143,19,49,2,2,1,25,1010.83,1
0,1,44,0,257,2,8,0,2,2,1,28,140.462,1
0,1,28,0,1808,15,9,3,2,2,1,34,86.606,1
7,1,37,0,2691,45,305,16,2,2,1,25,285.256,1
0,1,33,0,0,0,0,0,2,2,2,26,0.0,1
5,1,43,0,11603,150,160,26,3,2,1,35,1648.18,1
1,1,47,0,2380,26,479,21,2,2,2,31,192.569,1
1,1,38,0,2779,44,58,26,2,2,1,25,960.641,1
0,1,38,0,4868,51,1,26,2,2,1,32,62.281,1
1,1,28,0,244,3,180,2,2,2,2,26,26.539,1
20,1,34,1,4111,64,269,38,2,2,1,31,739.287,1
0,1,20,0,2584,20,0,23,2,2,1,26,58.401,1
0,1,35,0,481,2,1,4,2,2,1,32,3.392,1
6,1,28,0,8445,166,448,43,2,2,1,31,1471.392,1
0,1,30,0,198,6,366,12,2,2,1,30,447.465,1
0,1,32,0,97,1,1,2,3,2,2,37,0.028,1
1,1,35,0,192,2,2,2,2,2,1,28,2.89,1
10,1,31,1,12612,194,13,68,2,2,1,28,645.719,1
0,1,24,0,2733,39,0,10,2,2,1,33,228.885,1
0,1,23,0,7375,101,47,50,3,2,1,36,411.505,1
0,1,10,0,2436,33,42,17,2,2,1,26,16.194,1
5,1,34,1,9030,115,86,37,2,2,1,27,625.771,1
3,1,37,1,1552,19,11,10,2,2,1,28,86.929,1
1,1,42,0,919,16,0,15,2,2,1,32,8.362,1
0,1,33,2,108,2,0,3,2,2,1,28,11.48,1
0,1,23,1,4232,34,1,10,2,2,1,25,477.157,1
9,1,32,0,240,5,1,4,3,2,2,37,0.033,1
1,1,35,0,581,5,168,4,3,2,2,40,42.522,1
0,1,42,0,1929,45,233,20,2,2,1,29,368.561,1
0,1,28,0,1499,28,75,4,2,2,1,27,872.497,1
3,1,29,0,4769,88,316,30,2,2,1,27,1163.655,1
0,1,38,0,3383,38,124,19,2,2,1,27,1450.424,1
0,1,24,0,5491,74,4,21,2,2,1,26,285.09,1
1,1,28,3,1696,19,173,12,3,2,1,43,408.412,1
4,1,19,0,2323,23,3,6,2,2,1,28,396.245,1
1,1,32,1,12947,159,10,55,2,2,1,25,1818.715,1
14,1,40,0,6853,125,152,44,4,2,2,49,1312.389,1
12,1,42,0,1779,23,318,9,2,2,1,28,569.172,1
0,1,33,1,2974,28,117,13,2,2,1,32,858.151,1
16,1,35,1,17090,255,446,97,4,2,1,48,2164.04,1
3,1,35,1,12,0,19,0,2,2,2,29,0.034,1
1,1,36,0,496,7,0,5,2,2,2,29,0.192,1
0,1,19,0,196,9,25,9,3,2,1,35,37.78,1
0,1,36,0,2931,20,52,16,2,2,1,25,906.115,1
2,1,41,0,11180,153,103,36,2,2,1,30,1173.708,1
5,1,34,0,12676,175,9,58,2,2,1,25,907.815,1
0,1,37,0,0,0,1,0,2,2,1,27,0.0,1
0,1,32,0,222,2,40,4,2,2,1,30,50.176,1
3,1,31,0,2459,39,262,15,3,2,1,38,487.222,1
0,1,35,0,3271,33,0,21,2,2,1,30,219.967,1
0,1,42,0,1490,9,9,12,3,2,2,40,107.553,1
3,1,39,0,1007,24,96,10,3,2,1,37,548.788,1
0,1,36,0,9,0,56,1,2,2,1,32,10.812,1
1,1,40,2,6040,73,37,12,2,2,2,32,465.771,1
14,1,28,0,12558,169,304,50,2,2,1,25,962.785,1
0,1,24,0,1165,16,0,9,2,2,1,29,28.577,1
0,1,35,1,11037,124,351,30,2,2,1,30,1837.831,1
0,1,35,0,1877,18,0,7,2,2,1,26,14.466,1
4,1,45,0,4363,49,184,32,5,2,2,55,538.41,1
0,1,28,0,1043,18,4,24,2,2,1,26,502.236,1
0,1,19,0,844,6,0,7,3,2,2,45,1.333,1
1,1,23,0,6465,66,35,19,3,2,2,40,554.624,1
0,1,18,0,1042,5,0,2,2,2,1,26,28.111,1
1,1,28,1,6533,91,67,42,2,2,1,28,327.091,1
0,1,9,0,1191,14,265,7,2,2,1,30,304.408,1
0,1,44,0,1275,13,10,8,2,2,1,25,1041.432,1
0,1,43,0,424,6,90,4,2,2,2,28,65.113,1
0,1,31,0,8256,103,1,24,2,2,2,27,905.994,1
4,1,40,0,1404,28,7,14,2,2,1,25,363.907,1
0,1,26,0,4569,50,2,20,2,2,2,31,731.288,1
0,1,35,0,1883,33,181,29,3,2,1,43,235.512,1
0,1,26,0,749,6,2,12,2,2,1,33,152.277,1
0,1,43,0,13819,176,330,40,2,2,1,33,2069.484,1
0,1,44,0,6898,90,0,30,4,2,2,52,43.909,1
3,1,19,0,905,23,3,6,2,2,1,28,34.859,1
1,1,37,0,2240,20,281,11,3,2,1,35,370.66,1
0,1,41,0,5514,54,28,30,5,2,1,55,392.763,1
16,1,41,0,10473,125,94,28,4,2,1,54,1275.005,1
0,1,30,0,2637,29,7,4,2,2,1,34,531.923,1
3,1,19,0,6354,65,6,29,2,2,1,27,160.093,1
0,1,34,0,726,17,105,7,2,2,1,26,824.391,1
0,1,24,0,4,0,50,0,3,2,2,41,9.146,1
0,1,42,0,82,1,28,3,2,2,2,28,2.825,1
2,1,42,0,15948,231,57,80,2,2,1,34,1396.373,1
0,1,35,0,6009,65,65,30,2,2,1,32,402.276,1
0,1,34,0,4715,65,105,26,2,2,2,25,1000.852,1
0,1,42,0,14657,213,64,74,2,2,1,26,1645.11,1
0,1,26,0,9040,77,0,17,2,2,1,29,316.022,1
