Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
1,1,38,0,1981,32,0,8,2,2,1,26,1.582,1
0,1,40,0,1462,11,0,10,2,2,1,30,21.675,1
0,1,38,0,8619,116,30,42,3,2,1,36,164.726,1
1,1,37,0,2729,41,136,23,2,2,1,25,330.8,1
2,1,26,0,11694,162,444,45,3,2,1,37,1251.675,1
0,1,22,0,4162,65,14,37,2,2,1,25,639.506,1
2,1,35,0,372,10,227,10,2,2,2,26,62.853,1
1,1,11,0,6324,83,476,20,3,2,1,36,1542.075,1
0,1,18,0,495,8,0,4,2,2,1,32,27.038,1
0,1,42,0,6908,75,247,30,3,2,1,35,1204.38,1
2,1,43,0,2704,29,1,13,2,2,1,33,104.179,1
1,1,39,0,1084,27,38,21,2,2,1,28,157.574,1
0,1,28,0,1,0,0,0,2,2,2,27,0.218,1
0,1,31,0,3516,36,0,21,4,2,1,48,567.099,1
0,1,26,0,529,6,5,4,2,2,1,26,142.169,1
0,1,28,0,0,0,1,0,2,2,2,28,0.0,1
26,1,35,1,5902,89,356,26,3,2,1,39,889.888,1
8,1,33,0,4632,46,0,17,2,2,1,32,21.09,1
4,1,42,0,1254,46,365,12,2,2,2,29,614.106,1
14,1,37,0,2013,27,1,13,2,2,1,26,55.115,1
0,1,43,0,96,1,0,1,2,2,1,31,9.182,1
6,1,35,0,14130,223,139,74,2,2,1,26,1709.649,1
1,1,39,2,10333,114,0,40,3,2,1,37,542.946,1
0,1,40,0,119,2,0,6,2,2,1,25,5.991,1
0,1,36,0,216,2,347,4,3,2,1,44,341.473,1
10,1,36,0,17090,255,247,75,2,2,1,26,1385.858,1
4,1,43,0,8410,61,104,30,2,2,1,26,1173.665,1
0,1,5,0,1450,21,0,3,2,2,1,34,5.374,1
1,1,19,0,988,16,6,14,2,2,1,28,38.818,1
1,1,17,0,9333,154,285,51,2,2,1,25,1977.766,1
4,1,43,0,1000,11,235,4,3,2,1,43,32.358,1
0,1,16,0,52,2,52,3,2,2,2,25,4.443,1
0,1,38,0,265,4,13,7,2,2,1,35,60.469,1
14,1,40,1,9780,91,34,29,2,2,1,29,495.519,1
1,1,36,2,14271,193,95,49,4,2,1,48,1598.136,1
0,1,40,0,713,9,36,6,2,2,1,26,233.783,1
6,1,35,0,7786,109,3,14,2,2,2,26,238.028,1
2,1,39,0,4,0,91,1,3,2,2,42,0.782,1
0,1,33,0,1837,36,1,16,3,2,1,37,256.734,1
0,1,38,0,2916,37,0,15,3,2,1,40,18.434,1
1,1,35,0,2184,31,5,7,2,2,1,32,123.985,1
9,1,40,0,196,3,8,4,2,2,1,25,3.786,1
0,1,41,0,395,2,0,1,2,2,1,27,5.71,1
0,1,24,0,188,3,0,2,2,2,2,29,15.836,1
10,1,40,0,9722,154,295,49,3,2,1,35,528.545,1
0,1,11,0,93,2,45,2,2,2,1,32,21.427,1
3,1,30,0,89,2,27,1,2,2,1,30,15.804,1
0,1,33,0,1,0,0,0,2,2,1,30,0.006,1
17,1,41,0,17090,255,52,81,2,2,1,30,1865.871,1
0,1,19,0,1079,17,16,10,2,2,1,29,99.767,1
1,1,28,0,1661,30,5,24,2,2,2,25,43.247,1
2,1,36,0,10909,112,368,44,3,2,1,37,1172.316,1
0,1,27,0,4149,47,84,18,2,2,1,25,447.218,1
0,1,19,0,1630,15,0,12,3,2,1,34,45.907,1
0,1,36,0,245,2,7,2,2,2,1,27,25.207,1
0,1,29,0,520,6,12,1,3,2,1,33,88.3,1
0,1,34,0,0,0,1,0,3,2,2,37,0.058,1
2,1,22,0,160,2,10,5,2,2,1,26,37.872,1
2,1,39,0,3275,65,3,31,2,2,2,31,86.205,1
0,1,20,0,870,12,0,8,2,2,2,25,244.46,1
1,1,39,0,7772,119,505,35,2,2,1,26,845.295,1
0,1,27,0,4410,56,148,25,2,2,1,28,590.366,1
2,1,44,0,5513,51,43,22,3,2,2,34,670.531,1
0,1,27,0,920,14,95,3,2,2,2,25,277.034,1
0,1,38,0,2810,15,34,11,3,2,1,40,264.012,1
1,1,24,0,2466,27,247,4,2,2,1,32,270.424,1
0,1,23,0,321,4,1,1,2,2,1,26,41.048,1
1,1,32,0,7125,85,167,27,2,2,1,34,1706.128,1
2,1,37,0,489,11,88,9,3,2,1,34,151.579,1
0,1,29,0,2848,25,29,19,3,2,1,42,106.796,1
1,1,30,0,12802,186,213,66,4,2,1,49,1614.472,1
0,1,25,0,3276,32,65,10,2,2,2,28,55.628,1
0,1,39,0,804,11,2,4,2,2,1,26,85.31,1
0,1,22,0,19,0,0,2,3,2,1,38,2.308,1
3,1,37,3,14089,215,415,74,3,2,1,37,1164.259,1
0,1,27,0,1809,16,0,7,3,2,1,35,3.863,1
0,1,23,0,6793,93,78,42,2,2,1,26,132.275,1
0,1,20,0,977,7,25,8,2,2,2,32,190.58,1
0,1,27,0,8661,94,37,19,4,2,1,46,1012.308,1
0,1,36,0,74,1,0,1,3,2,2,46,0.009,1
1,1,33,0,3100,36,12,32,5,2,1,55,233.795,1
0,1,16,0,970,17,39,2,2,2,2,31,444.045,1
0,1,33,0,132,5,4,3,2,2,2,29,1.032,1
0,1,39,0,4586,30,0,15,2,2,1,30,185.847,1
0,1,34,0,3853,38,303,19,2,2,1,27,724.619,1
0,1,40,0,909,13,0,4,2,2,1,25,4.99,1
5,1,37,0,8909,155,5,53,2,2,1,27,774.307,1
1,1,41,0,6707,83,156,22,3,2,1,40,1289.112,1
0,1,32,0,0,0,0,0,2,2,1,33,0.202,1
2,1,39,0,11994,154,75,52,2,2,1,26,1584.761,1
0,1,36,0,17090,255,94,97,2,2,1,27,2165.28,1
0,1,31,0,186,4,1,5,2,2,1,30,90.379,1
3,1,32,0,8270,96,0,38,2,2,1,28,88.252,1
1,1,35,0,3887,46,0,18,2,2,2,27,372.449,1
3,1,20,0,4411,74,41,29,3,2,1,34,941.637,1
1,1,34,2,14093,197,212,56,4,2,1,48,1366.218,1
0,1,42,0,2454,16,265,7,2,2,2,30,486.594,1
4,1,29,0,2346,32,0,17,2,2,2,26,10.091,1
2,1,28,0,2348,32,1,29,2,2,1,26,184.628,1
0,1,25,1,83,0,94,2,4,2,1,49,16.345,1
0,1,13,0,1952,23,0,9,2,2,1,35,46.386,1
1,1,19,0,4201,69,129,16,2,2,1,25,391.997,1
0,1,42,0,1993,22,37,13,2,2,1,34,195.432,1
1,1,44,2,5097,68,359,23,2,2,1,30,853.239,1
1,1,30,0,15922,255,51,82,2,2,1,28,2130.763,1
4,1,25,0,12173,157,13,41,2,2,1,34,730.664,1
1,1,30,0,1206,13,17,11,2,2,2,28,363.877,1
0,1,36,0,1531,23,21,13,2,2,1,26,793.993,1
1,1,37,0,16,1,79,7,2,2,1,33,24.665,1
6,1,42,0,3492,68,49,23,2,2,1,25,669.853,1
0,1,28,0,524,7,9,12,2,2,1,25,19.355,1
1,1,42,0,6840,85,66,27,3,2,1,36,853.744,1
0,1,35,0,1068,14,1,16,2,2,2,27,188.754,1
0,1,21,0,1091,3,3,3,2,2,1,25,169.711,1
0,1,26,0,10714,122,342,40,3,2,1,36,1880.284,1
0,1,20,0,10518,139,6,32,2,2,1,27,1373.308,1
3,1,44,0,8213,92,29,29,2,2,1,33,1031.173,1
3,1,37,0,2384,28,3,23,2,2,2,28,39.603,1
1,1,34,0,8045,92,229,28,3,2,1,36,1401.135,1
3,1,27,0,0,0,0,0,2,2,2,25,0.015,1
0,1,37,0,221,3,3,3,2,2,2,26,61.253,1
5,1,38,0,3783,46,63,9,3,2,2,43,109.04,1
0,1,38,0,20,0,1,0,2,2,2,28,0.44,1
6,1,30,1,15862,236,126,55,2,2,1,26,1662.354,1
1,1,22,0,4144,46,35,14,2,2,1,25,65.467,1
1,1,39,0,2743,32,9,15,2,2,1,26,194.305,1
0,1,31,0,201,3,10,2,2,2,1,26,46.735,1
14,1,45,0,437,6,5,2,3,2,2,39,0.873,1
0,1,37,0,8471,128,497,48,2,2,1,28,1895.04,1
0,1,35,0,1085,7,22,4,3,2,1,37,44.25,1
2,1,39,0,10177,138,5,30,2,2,1,33,1448.523,1
0,1,27,0,52,1,0,2,2,2,1,29,4.675,1
12,1,44,0,17090,255,4,57,2,2,1,33,1644.304,1
1,1,38,0,3538,46,162,18,2,2,1,27,114.963,1
