Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,1,22,0,376,3,51,5,2,2,1,30,80.45,1
0,1,40,0,61,2,1,2,3,2,1,38,30.901,1
4,1,41,0,11633,151,410,45,2,2,1,27,1668.305,1
0,1,35,0,697,5,0,4,2,2,1,27,12.299,1
0,1,34,0,814,7,4,6,2,2,2,31,43.87,1
0,1,30,0,3746,30,14,13,3,2,1,38,309.434,1
0,1,33,0,4688,43,0,9,2,2,1,26,17.75,1
0,1,22,0,7076,67,33,21,2,2,1,25,1022.883,1
1,1,33,0,490,9,152,6,3,2,2,33,87.787,1
16,1,37,1,11250,122,280,74,2,2,1,25,1282.989,1
0,1,37,0,2905,26,113,19,2,2,1,31,663.562,1
1,1,40,0,6597,60,274,26,2,2,1,26,662.397,1
0,1,31,1,7698,76,7,26,4,2,1,47,725.436,1
1,1,36,0,1516,11,3,8,3,2,1,40,158.266,1
0,1,30,0,260,2,46,3,4,2,1,48,14.332,1
2,1,32,0,7363,91,2,37,5,2,1,55,160.839,1
1,1,40,0,11156,182,86,64,2,2,1,25,1378.258,1
0,1,22,0,1279,27,135,9,2,2,1,25,1181.416,1
5,1,24,0,5508,89,97,50,3,2,1,47,160.545,1
7,1,39,1,3051,47,29,16,3,2,1,42,122.994,1
0,1,32,0,931,24,78,17,2,2,1,25,223.851,1
0,1,41,0,33,1,34,1,2,2,1,31,37.1,1
0,1,34,0,2707,30,281,5,2,2,2,32,1253.099,1
0,1,26,0,6996,91,3,29,2,2,1,31,810.072,1
6,1,13,0,11480,166,284,38,2,2,1,25,1198.986,1
0,1,36,0,63,0,0,1,2,2,1,26,0.001,1
7,1,33,0,5296,60,194,17,2,2,1,32,859.447,1
0,1,40,0,1799,18,0,12,2,2,2,28,30.015,1
5,1,38,0,12471,165,25,63,4,2,1,49,977.192,1
18,1,35,0,4921,84,91,22,2,2,1,33,426.79,1
0,1,41,0,4647,41,8,7,2,2,1,28,703.839,1
0,1,35,0,4484,60,177,18,2,2,2,27,147.766,1
5,1,42,0,9554,148,104,36,2,2,1,25,1491.412,1
8,1,8,0,7903,115,6,35,2,2,1,27,191.328,1
0,1,28,0,2618,47,240,18,2,2,2,25,850.187,1
0,1,22,0,1035,6,0,1,2,2,1,28,8.185,1
14,1,38,0,14999,193,0,54,3,2,1,45,1082.715,1
1,1,18,0,3100,36,18,13,2,2,1,25,428.356,1
0,1,42,0,110,1,0,2,2,2,1,33,0.036,1
2,1,35,1,16005,255,177,81,3,2,1,39,1472.56,1
3,1,32,0,9724,136,0,29,2,2,1,27,683.389,1
15,1,40,3,15652,222,14,77,3,2,1,40,1036.116,1
1,1,37,0,4868,71,19,23,2,2,2,28,482.231,1
1,1,30,0,6219,55,92,27,4,2,1,48,147.762,1
5,1,32,0,2887,13,26,5,2,2,1,30,343.333,1
0,1,36,0,2490,26,13,13,2,2,1,25,545.061,1
0,1,17,0,1359,29,4,19,3,2,1,44,20.136,1
0,1,10,0,930,15,0,16,3,2,1,38,3.922,1
0,1,29,0,516,4,0,6,2,2,1,33,1.975,1
0,1,26,1,13244,137,7,38,3,2,1,45,814.616,1
0,1,17,0,1350,13,125,12,2,2,1,26,473.768,1
0,1,40,0,12215,185,81,50,2,2,1,34,927.838,1
0,1,42,0,483,4,0,4,2,2,2,28,6.713,1
0,1,32,0,830,18,132,10,3,2,1,35,158.244,1
0,1,43,0,2761,29,179,12,2,2,2,29,977.32,1
0,1,36,0,8147,113,0,48,2,2,1,28,1157.001,1
0,1,40,0,415,3,0,2,2,2,1,25,186.06,1
7,1,42,1,2988,34,346,11,5,2,1,54,372.046,1
0,1,43,0,11679,169,208,43,2,2,2,32,1160.263,1
1,1,40,0,4009,48,1,20,3,2,1,48,83.011,1
8,1,34,1,1307,9,11,6,2,2,1,27,52.546,1
0,1,34,0,1971,22,3,10,2,2,1,29,184.999,1
0,1,40,0,3713,46,89,21,2,2,2,25,1163.455,1
0,1,42,0,59,1,66,1,2,2,1,27,530.864,1
0,1,43,0,5833,95,241,43,2,2,1,30,854.977,1
9,1,33,1,14298,234,506,82,3,2,1,38,1703.92,1
0,1,36,0,5286,54,0,20,2,2,1,25,40.787,1
3,1,40,0,6427,52,39,20,3,2,1,40,744.096,1
7,1,41,0,2408,38,45,12,2,2,1,26,801.265,1
0,1,25,0,3223,51,20,20,2,2,1,30,563.969,1
0,1,27,0,5,0,0,0,2,2,1,31,0.002,1
0,1,41,0,993,9,1,11,3,2,1,37,11.145,1
0,1,31,0,2339,46,4,24,2,2,1,26,194.512,1
0,1,43,0,3615,39,70,15,3,2,1,37,588.604,1
0,1,32,0,1520,17,73,10,4,2,2,50,16.275,1
0,1,23,0,1593,26,177,8,3,2,1,37,295.186,1
0,1,33,0,2300,50,14,27,2,2,1,25,161.996,1
1,1,39,0,532,10,23,6,2,2,2,30,36.551,1
0,1,26,0,425,8,14,9,2,2,1,26,1.141,1
0,1,27,0,10050,108,3,33,3,2,1,35,1325.288,1
0,1,33,0,4508,48,241,30,2,2,1,26,1232.181,1
0,1,37,0,1384,17,0,13,2,2,2,25,0.287,1
5,1,39,2,11580,144,2,46,3,2,1,36,771.769,1
1,1,40,0,8139,97,14,28,3,2,1,45,1061.189,1
0,1,34,0,3155,39,22,10,2,2,1,30,328.67,1
0,1,33,0,103,1,0,1,2,2,1,26,0.451,1
9,1,40,0,4087,67,12,25,2,2,1,25,0.932,1
0,1,24,0,280,1,0,1,4,2,1,54,0.813,1
2,1,29,0,7055,76,0,12,2,2,1,26,267.293,1
7,1,31,0,1096,23,82,10,2,2,1,25,16.062,1
6,1,21,0,1778,22,3,15,2,2,1,26,24.148,1
2,1,34,1,10283,167,19,60,3,2,1,44,704.548,1
0,1,39,0,126,1,23,3,3,2,2,37,10.823,1
19,1,46,0,2632,29,60,18,3,2,2,41,377.03,1
7,1,37,0,1528,17,38,4,2,2,2,25,90.637,1
8,1,35,0,7270,114,294,27,3,2,1,34,1405.45,1
1,1,18,0,359,6,41,4,3,2,1,38,4.209,1
2,1,33,0,12487,155,1,52,2,2,1,25,1116.936,1
12,1,42,0,11927,184,252,70,3,2,1,36,1737.986,1
1,1,31,0,7106,90,2,36,2,2,1,31,1024.782,1
2,1,10,0,10656,133,136,37,2,2,1,25,1319.674,1
0,1,33,0,1013,13,76,10,2,2,1,26,346.684,1
0,1,34,0,3709,48,1,27,2,2,1,26,74.767,1
0,1,28,0,214,3,400,11,2,2,1,32,591.704,1
0,1,27,0,174,3,12,7,2,2,1,25,131.484,1
6,1,28,0,1821,19,5,9,2,2,1,26,154.465,1
0,1,41,0,4370,63,0,36,2,2,1,29,58.439,1
1,1,39,0,22,1,0,2,2,2,2,25,0.164,1
4,1,37,0,4969,90,35,35,2,2,2,26,385.066,1
0,1,18,0,696,8,303,8,5,2,1,55,226.82,1
1,1,35,0,6761,52,92,18,2,2,1,25,316.19,1
0,1,32,0,3481,38,1,13,3,2,1,35,110.627,1
4,1,33,0,702,9,44,6,2,2,1,28,6.162,1
3,1,31,0,4355,58,49,18,3,2,1,35,390.378,1
6,1,37,0,2367,16,287,6,2,2,2,26,525.076,1
14,1,44,0,2354,76,331,35,2,2,2,29,492.756,1
2,1,39,0,4306,47,46,10,2,2,1,33,454.749,1
1,1,29,0,15196,194,30,64,2,2,1,34,1379.845,1
0,1,19,0,3658,65,141,37,4,2,1,50,467.188,1
0,1,36,0,14591,183,7,48,3,2,1,37,1067.978,1
0,1,37,0,1655,23,230,13,2,2,1,25,848.188,1
1,1,38,0,5977,105,332,19,4,2,1,47,770.525,1
4,1,35,1,13162,194,493,76,2,2,1,30,1258.125,1
0,1,28,0,3053,26,8,15,4,2,1,48,279.796,1
0,1,21,0,995,30,69,28,2,2,1,25,74.994,1
1,1,25,0,3473,67,91,20,2,2,1,26,685.436,1
4,1,31,0,2441,22,76,13,2,2,1,32,49.821,1
6,1,28,1,4751,58,200,21,2,2,1,28,833.007,1
1,1,42,0,4600,63,83,23,2,2,1,25,1560.86,1
0,1,34,0,43,1,8,1,2,2,1,32,38.003,1
3,1,41,0,1507,40,39,14,3,2,2,37,36.155,1
0,1,45,0,15,1,6,1,3,2,1,36,0.749,1
1,1,30,0,970,14,0,5,2,2,1,25,0.518,1
0,1,45,0,5392,53,73,16,2,2,1,29,908.804,1
6,1,44,0,5877,68,121,41,4,2,2,47,981.684,1
3,1,32,0,6187,67,0,13,3,2,1,38,150.78,1
6,1,44,0,1045,7,134,4,2,2,1,29,40.854,1
0,1,26,0,20,0,0,0,2,2,2,30,0.723,1
0,1,38,0,1651,25,1,10,2,2,2,33,134.791,1
2,1,33,0,665,10,4,4,2,2,1,25,109.273,1
0,1,33,0,3,0,5,0,3,2,1,34,9.516,1
0,1,34,0,544,8,0,7,2,2,2,26,44.99,1
4,1,40,0,3990,81,1,23,2,2,1,32,66.474,1
1,1,36,0,6630,102,103,40,2,2,1,27,409.871,1
0,1,24,0,2123,11,0,12,2,2,1,26,28.257,1
1,1,37,0,261,3,19,2,2,2,1,30,0.675,1
1,1,31,0,8379,113,95,46,2,2,2,34,636.397,1
2,1,34,0,105,3,68,4,3,2,1,41,7.674,1
5,1,37,0,8256,128,409,36,3,2,1,40,1847.232,1
2,1,36,0,389,6,1,10,2,2,1,25,70.77,1
0,1,26,0,1254,24,2,13,2,2,2,25,60.708,1
11,1,37,1,8639,109,178,38,2,2,1,25,1368.214,1
0,1,44,0,5041,41,0,9,4,2,2,49,126.603,1
0,1,27,0,1666,12,0,8,2,2,1,25,58.763,1
