Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
2,1,39,0,5,0,27,0,2,2,1,30,0.094,1
6,1,34,1,11859,152,341,34,2,2,1,26,958.817,1
2,1,41,0,7133,68,468,10,4,2,1,47,1684.239,1
10,1,35,1,2818,40,23,13,4,2,1,49,168.684,1
0,1,26,0,425,9,0,1,3,2,1,40,20.414,1
0,1,33,0,5214,41,0,15,3,2,1,36,72.701,1
0,1,28,0,2432,21,3,13,2,2,1,32,240.454,1
2,1,38,1,1656,16,72,6,4,2,1,50,127.362,1
0,1,25,0,72,4,310,6,2,2,1,28,278.47,1
0,1,40,0,640,13,502,8,2,2,1,25,1256.423,1
2,1,21,1,4115,48,239,23,2,2,1,25,533.435,1
0,1,38,0,408,6,461,5,2,2,1,31,643.417,1
0,1,26,0,643,16,18,8,3,2,2,38,87.828,1
1,1,42,0,9210,86,6,34,2,2,2,25,475.475,1
13,1,43,1,17090,255,121,97,2,2,1,29,2067.459,1
0,1,33,0,1994,18,142,20,2,2,1,29,1829.775,1
2,1,34,0,9299,105,94,49,2,2,1,27,1863.958,1
0,1,32,0,1,0,0,0,2,2,1,27,0.162,1
2,1,31,0,2069,24,24,12,2,2,2,25,426.669,1
0,1,36,0,7579,62,18,24,2,2,2,27,640.144,1
0,1,18,0,279,1,0,2,2,2,1,25,129.917,1
1,1,26,0,7620,115,11,22,2,2,1,30,516.463,1
2,1,33,0,200,3,50,5,5,2,1,55,24.945,1
0,1,35,0,8089,115,36,19,2,2,1,25,1119.602,1
0,1,28,0,2078,19,4,8,2,2,1,25,560.073,1
0,1,36,1,1728,12,276,7,3,2,1,41,522.454,1
1,1,32,0,47,1,0,2,2,2,2,27,29.928,1
0,1,37,0,5,0,0,1,2,2,2,26,1.34,1
0,1,43,0,1554,11,120,2,3,2,1,37,472.801,1
0,1,27,0,7,0,56,1,5,2,2,55,0.046,1
0,1,35,0,1202,10,0,7,3,2,1,36,49.109,1
2,1,30,0,3386,33,26,19,2,2,1,28,259.061,1
1,1,32,0,82,2,8,3,2,2,2,25,3.473,1
3,1,33,7,4501,52,48,34,2,2,1,30,474.327,1
1,1,37,0,9979,131,2,49,2,2,1,29,222.184,1
2,1,31,0,2594,27,349,13,2,2,1,29,412.791,1
0,1,44,0,4225,25,11,5,2,2,2,25,579.416,1
0,1,18,0,1005,12,11,5,3,2,2,46,4.31,1
0,1,37,0,9269,88,1,32,3,2,1,35,183.968,1
1,1,36,0,3945,48,152,21,3,2,1,44,145.456,1
0,1,37,0,1180,19,0,12,2,2,2,25,0.629,1
0,1,30,0,1811,25,10,12,4,2,1,50,75.444,1
0,1,37,0,5299,46,90,38,2,2,1,25,755.848,1
0,1,26,0,7291,86,45,47,2,2,1,33,822.318,1
0,1,17,0,11589,166,175,39,2,2,1,25,1262.656,1
0,1,37,0,8498,82,7,22,2,2,1,30,910.894,1
1,1,37,0,4953,70,69,20,2,2,1,35,550.521,1
0,1,41,0,4268,55,2,22,2,2,1,27,180.674,1
8,1,31,0,2759,46,120,22,2,2,1,27,160.412,1
0,1,32,0,11281,137,235,43,2,2,1,30,847.492,1
3,1,35,0,1537,21,132,9,2,2,2,27,161.765,1
0,1,5,0,125,2,4,1,2,2,2,26,26.969,1
0,1,22,0,49,1,115,2,2,2,2,25,28.227,1
2,1,38,0,580,15,159,13,2,2,1,25,392.649,1
0,1,30,0,92,1,5,3,4,2,2,52,2.621,1
0,1,37,0,6280,88,40,17,3,2,1,36,441.903,1
0,1,38,0,6192,78,3,17,2,2,1,32,212.455,1
0,1,29,0,1744,28,0,8,2,2,1,30,108.349,1
0,1,41,0,1522,15,1,8,2,2,2,27,269.554,1
0,1,7,0,2221,27,6,15,2,2,1,28,177.782,1
0,1,31,0,546,22,5,5,2,2,1,25,34.519,1
0,1,33,0,35,0,0,2,2,2,1,25,0.162,1
2,1,36,0,5110,114,232,45,2,2,1,27,1384.078,1
2,1,31,0,1588,25,23,9,2,2,1,27,228.132,1
1,1,40,0,168,4,114,6,3,2,2,42,117.188,1
0,1,29,0,7205,75,7,27,2,2,1,26,530.996,1
