Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
15,1,41,3,9902,133,227,30,3,2,1,39,1673.452,1
0,1,30,0,1353,12,21,11,2,2,1,25,53.569,1
0,1,33,0,6695,56,58,12,2,2,1,27,161.369,1
0,1,30,0,3393,19,158,9,2,2,1,25,451.876,1
4,1,26,0,230,7,2,4,2,2,2,31,27.972,1
1,1,35,0,1486,28,314,8,2,2,1,25,213.475,1
0,1,36,0,1355,14,0,7,3,2,1,44,23.392,1
11,1,34,0,1056,16,43,8,3,2,2,43,50.116,1
0,1,27,0,686,6,0,5,3,2,1,45,0.255,1
0,1,40,0,409,1,2,2,2,2,2,25,15.428,1
2,1,39,0,1784,18,10,7,3,2,2,44,111.084,1
0,1,36,0,74,1,9,1,4,2,2,49,134.197,1
0,1,39,0,8705,117,24,25,2,2,1,25,72.766,1
3,1,42,0,4643,62,198,16,3,2,1,38,817.048,1
10,1,40,0,13144,180,401,58,2,2,1,27,2003.318,1
0,1,22,0,542,4,2,4,2,2,1,25,26.482,1
0,1,28,2,11398,122,252,40,2,2,1,29,1425.275,1
3,1,17,0,760,9,0,9,2,2,1,26,0.096,1
1,1,24,0,613,8,0,3,2,2,2,25,32.888,1
0,1,27,0,284,10,0,9,2,2,2,27,27.653,1
0,1,27,0,58,2,10,0,2,2,1,25,3.171,1
0,1,31,0,5498,71,158,37,3,2,2,39,1576.287,1
0,1,39,0,314,4,12,2,3,2,2,38,57.398,1
1,1,35,0,6686,76,14,24,2,2,1,32,439.802,1
0,1,30,0,64,1,0,3,2,2,2,25,0.671,1
2,1,34,0,587,7,0,4,3,2,1,35,0.549,1
0,1,23,0,3150,61,5,21,2,2,2,29,387.579,1
1,1,35,2,7429,94,79,38,2,2,1,28,754.663,1
7,1,36,0,2760,25,5,5,2,2,1,30,70.203,1
0,1,35,0,12091,144,31,52,2,2,1,27,980.4,1
0,1,31,0,663,4,2,1,3,2,2,47,9.162,1
0,1,40,0,4110,42,0,10,2,2,2,26,380.334,1
1,1,44,0,106,1,0,4,3,2,1,39,1.241,1
0,1,21,0,224,9,41,4,2,2,1,26,7.831,1
0,1,39,1,163,0,93,1,2,2,1,31,18.081,1
0,1,37,0,6,0,0,1,2,2,2,28,0.082,1
0,1,39,0,203,6,81,3,2,2,1,34,21.106,1
14,1,26,0,12175,155,4,53,2,2,1,31,464.619,1
1,1,31,0,10520,125,382,49,2,2,1,26,1912.576,1
4,1,39,0,1294,15,83,11,2,2,1,26,139.822,1
2,1,38,0,6232,103,282,43,2,2,1,26,1297.509,1
0,1,10,0,248,2,30,2,2,2,1,31,182.494,1
0,1,29,0,1560,25,0,24,2,2,1,29,33.265,1
1,1,33,0,323,3,196,1,2,2,1,26,382.139,1
3,1,34,1,8707,108,253,23,3,2,1,39,314.725,1
1,1,36,0,4383,53,48,13,3,2,1,43,328.72,1
0,1,31,0,28,0,253,0,3,2,1,33,37.778,1
0,1,29,0,4664,67,0,22,2,2,2,29,477.342,1
11,1,35,1,17090,255,90,73,3,2,1,45,1501.691,1
2,1,38,0,1658,29,3,14,2,2,1,34,133.337,1
1,1,37,1,3392,47,66,34,2,2,1,33,175.278,1
0,1,35,0,2040,20,1,16,3,2,1,42,250.563,1
1,1,26,0,436,6,8,3,2,2,1,25,4.186,1
10,1,38,1,4223,57,46,26,2,2,1,32,434.256,1
13,1,38,3,17090,255,497,87,3,2,1,37,2049.739,1
2,1,42,0,14060,224,10,81,3,2,1,41,573.906,1
0,1,23,0,1,0,5,0,2,2,1,28,0.039,1
0,1,34,0,2833,31,166,21,2,2,1,33,230.036,1
1,1,32,2,165,6,386,7,2,2,1,27,349.972,1
0,1,39,0,3984,37,113,14,2,2,1,26,1261.303,1
0,1,28,0,296,5,40,5,2,2,2,31,220.411,1
0,1,37,0,0,0,1,0,2,2,2,25,0.003,1
0,1,40,0,12172,172,15,40,2,2,1,29,1161.254,1
0,1,32,0,206,3,0,3,3,2,1,33,0.818,1
6,1,42,0,2092,28,2,24,2,2,1,30,11.297,1
6,1,27,0,14669,248,154,86,5,2,2,55,1550.003,1
0,1,32,0,3,0,0,0,2,2,2,27,1.319,1
0,1,38,0,121,1,0,1,2,2,2,31,2.81,1
4,1,39,0,10006,110,1,29,3,2,1,36,848.965,1
8,1,38,0,8513,101,32,21,2,2,1,28,300.747,1
0,1,22,0,6520,79,6,26,2,2,1,32,559.59,1
0,1,35,0,16,0,0,0,2,2,1,25,0.099,1
0,1,42,0,3734,37,38,10,2,2,1,30,379.564,1
2,1,31,1,11471,175,0,50,2,2,1,29,560.044,1
8,1,39,0,6588,82,407,30,3,2,1,38,1432.734,1
1,1,35,0,3714,34,13,7,3,2,1,36,307.872,1
0,1,22,0,6709,114,27,35,2,2,1,28,538.334,1
0,1,40,0,114,1,62,2,2,2,2,25,129.666,1
0,1,18,0,29,1,0,2,2,2,1,30,0.053,1
0,1,35,0,2169,45,1,23,4,2,1,47,102.369,1
1,1,34,0,15202,212,316,48,2,2,1,27,1931.453,1
9,1,41,0,3638,41,87,14,2,2,1,26,514.804,1
0,1,28,0,5156,55,107,19,3,2,1,36,513.483,1
3,1,43,0,5136,57,114,30,3,2,1,36,1233.095,1
1,1,24,0,4533,54,35,16,2,2,2,33,580.293,1
0,1,36,0,506,8,1,6,2,2,1,32,22.182,1
0,1,34,0,3018,35,0,8,3,2,1,36,28.15,1
0,1,31,0,1,0,1,0,2,2,2,30,0.022,1
0,1,39,0,256,3,0,2,2,2,1,31,1.281,1
5,1,39,0,3390,28,17,8,2,2,1,25,1378.187,1
3,1,35,0,10352,154,8,50,2,2,1,27,1451.816,1
1,1,22,0,6360,71,35,24,2,2,1,25,1210.438,1
4,1,42,0,12498,221,170,85,2,2,1,26,1323.708,1
0,1,34,0,9583,91,9,36,3,2,2,35,664.621,1
1,1,35,0,8232,96,0,29,3,2,1,36,25.477,1
6,1,31,0,4999,93,363,36,3,2,1,44,609.311,1
3,1,32,0,370,13,32,3,2,2,2,28,129.302,1
5,1,42,0,2478,27,47,9,2,2,1,25,545.865,1
1,1,43,0,5338,55,46,18,3,2,1,38,702.46,1
0,1,32,0,925,14,3,8,3,2,2,45,96.319,1
6,1,23,0,4808,53,75,9,4,2,1,52,226.837,1
18,1,34,0,13082,200,187,55,2,2,1,32,2082.125,1
0,1,18,0,884,13,390,11,2,2,1,25,487.205,1
0,1,38,0,2569,22,41,24,2,2,1,31,120.232,1
0,1,37,0,680,12,208,14,3,2,1,40,485.082,1
1,1,15,0,13220,159,32,54,2,2,1,27,963.879,1
0,1,34,0,11904,174,0,60,2,2,1,31,1587.06,1
0,1,28,0,1958,31,8,25,2,2,1,26,159.192,1
0,1,20,0,826,11,0,4,2,2,1,26,64.186,1
1,1,35,0,3797,65,27,25,2,2,1,28,203.468,1
4,1,34,0,9091,126,75,48,2,2,1,25,771.22,1
0,1,39,0,1906,15,15,11,3,2,1,39,212.99,1
1,1,26,0,13919,174,68,47,2,2,1,29,459.555,1
1,1,40,0,624,8,2,9,3,2,1,38,42.11,1
4,1,41,1,5323,69,17,36,2,2,1,25,498.196,1
