Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
2,1,40,2,14784,206,63,50,2,2,1,32,1524.239,1
10,1,40,0,7127,99,65,38,2,2,1,27,403.114,1
0,1,32,0,2166,29,13,16,2,2,1,28,21.608,1
0,1,36,0,246,4,0,1,2,2,2,26,19.219,1
1,1,38,0,5690,87,38,33,2,2,1,27,725.741,1
0,1,26,0,5785,50,16,16,2,2,1,27,551.553,1
0,1,31,0,1674,14,120,4,2,2,1,29,884.26,1
0,1,35,0,983,26,1,17,2,2,1,25,123.833,1
11,1,40,0,12084,147,87,37,3,2,1,39,915.23,1
3,1,32,0,10262,141,418,31,2,2,1,26,1834.83,1
0,1,34,0,1024,15,26,8,2,2,1,25,30.285,1
0,1,40,0,17,0,6,2,2,2,1,25,116.202,1
5,1,32,0,11292,216,211,77,2,2,1,26,1635.528,1
0,1,41,0,64,3,0,6,2,2,1,29,0.188,1
0,1,30,0,7493,72,0,28,2,2,2,26,297.755,1
8,1,32,0,15700,210,371,47,2,2,1,27,2061.483,1
0,1,37,1,739,13,32,9,4,2,1,52,236.631,1
0,1,34,0,4516,40,1,14,3,2,1,35,149.632,1
0,1,39,1,8839,92,76,29,4,2,1,53,1034.628,1
0,1,38,0,339,2,0,1,3,2,1,38,3.817,1
0,1,31,0,6959,66,0,28,2,2,2,29,343.016,1
0,1,19,0,478,5,1,5,3,2,1,41,120.426,1
1,1,30,1,492,4,5,3,2,2,1,27,35.05,1
0,1,35,1,8,0,299,2,3,2,1,47,7.929,1
16,1,35,0,12616,196,318,69,3,2,1,42,1811.961,1
5,1,34,0,2314,32,242,33,4,2,1,53,199.884,1
11,1,32,0,10438,127,21,33,2,2,1,27,982.466,1
0,1,28,0,1710,9,0,2,2,2,1,29,9.6,1
0,1,29,0,1690,25,0,17,3,2,2,38,42.896,1
1,1,27,0,775,5,8,11,2,2,2,28,181.28,1
11,1,40,0,10143,174,87,44,2,2,1,26,983.629,1
1,1,40,0,11769,108,249,34,3,2,1,40,1981.649,1
1,1,28,0,13650,199,46,41,2,2,1,33,950.701,1
0,1,25,0,2447,18,0,5,3,2,1,35,334.339,1
0,1,37,0,1636,20,61,9,2,2,1,27,301.815,1
3,1,42,0,5123,83,215,37,3,2,2,41,1280.386,1
6,1,34,0,4222,51,142,26,2,2,1,28,193.483,1
0,1,31,0,2360,27,0,8,2,2,1,26,10.863,1
0,1,26,0,9,0,5,0,2,2,1,28,25.297,1
3,1,38,0,1911,49,142,24,4,2,1,47,138.089,1
0,1,35,0,577,9,2,9,2,2,2,25,8.763,1
2,1,44,0,4481,55,121,21,3,2,1,41,551.932,1
1,1,28,0,1789,18,3,15,2,2,1,25,650.692,1
6,1,29,0,11688,152,115,42,3,2,1,40,832.265,1
0,1,15,0,6798,62,30,18,2,2,1,34,143.684,1
0,1,36,0,915,8,488,17,2,2,1,29,481.588,1
0,1,5,0,103,1,0,2,2,2,1,26,0.346,1
2,1,43,0,2287,29,216,9,2,2,1,29,854.798,1
2,1,38,0,3346,39,11,23,2,2,1,29,234.033,1
0,1,34,0,3181,19,1,19,2,2,1,28,106.771,1
7,1,35,0,3786,43,23,10,2,2,1,32,216.434,1
0,1,35,0,1534,27,73,25,2,2,1,31,680.749,1
