Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
1,1,31,0,4536,34,0,7,4,2,1,45,176.072,1
0,1,38,0,9429,134,2,52,2,2,2,27,588.608,1
0,1,34,0,3202,40,2,5,5,2,1,55,154.455,1
2,1,37,0,8404,138,115,51,4,2,1,48,759.088,1
0,1,30,0,20,0,0,1,3,2,2,37,5.015,1
1,1,31,0,12991,155,327,48,2,2,1,32,1949.656,1
5,1,38,0,10792,110,328,32,2,2,1,29,914.501,1
0,1,21,0,1335,11,255,2,2,2,1,25,995.867,1
2,1,41,0,6235,85,71,34,2,2,1,33,964.659,1
1,1,19,0,15224,255,10,65,2,2,1,34,943.856,1
10,1,34,1,13337,163,99,48,3,2,1,48,555.232,1
1,1,29,0,3041,21,0,10,2,2,1,32,4.875,1
0,1,35,0,6433,54,1,20,2,2,1,27,956.103,1
0,1,28,0,3422,43,246,7,2,2,1,28,794.038,1
0,1,18,0,7,0,0,0,2,2,2,26,0.253,1
0,1,35,0,12914,200,126,54,2,2,2,25,1476.9,1
0,1,26,0,171,1,1,3,2,2,1,25,0.575,1
0,1,35,0,2706,20,54,15,2,2,1,29,594.607,1
0,1,36,1,13296,225,97,69,2,2,1,28,1549.821,1
2,1,33,0,8947,101,1,47,2,2,1,28,318.862,1
0,1,41,0,5,0,0,0,2,2,2,27,2.823,1
3,1,36,0,15326,219,434,35,2,2,1,32,1449.351,1
0,1,39,0,9977,117,183,37,3,2,1,42,1544.744,1
1,1,41,0,15172,255,3,88,2,2,1,25,752.244,1
8,1,37,0,7003,85,94,26,2,2,1,26,397.742,1
0,1,35,0,658,5,34,5,2,2,2,32,76.518,1
0,1,28,0,1928,27,41,23,2,2,1,32,310.419,1
0,1,33,0,2143,31,4,12,4,2,1,45,247.266,1
1,1,35,0,5923,106,200,29,2,2,1,30,987.561,1
2,1,33,1,1249,10,1,5,2,2,1,32,5.498,1
3,1,43,0,10972,153,159,41,2,2,1,26,931.027,1
