Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0,1,36,0,5521,78,386,17,3,2,1,38,954.892,1
0,1,38,0,1835,20,23,6,2,2,1,27,264.686,1
2,1,34,1,4028,83,62,35,3,2,1,41,514.308,1
2,1,26,2,3910,55,460,25,3,2,1,46,109.663,1
0,1,39,0,4484,61,67,28,2,2,1,25,1333.612,1
3,1,44,0,8186,92,174,48,3,2,2,45,453.573,1
20,1,33,1,11496,203,437,80,2,2,1,26,1029.04,1
0,1,27,0,2,0,105,0,2,2,1,25,86.371,1
7,1,25,1,2645,46,453,15,2,2,1,27,274.533,1
1,1,37,0,7199,75,10,23,3,2,1,38,372.847,1
0,1,39,0,1441,20,11,6,2,2,1,32,12.014,1
0,1,36,0,1888,23,6,23,2,2,1,27,87.827,1
7,1,37,0,7334,73,9,25,3,2,1,42,255.798,1
0,1,20,0,341,2,0,2,3,2,2,36,0.074,1
0,1,33,0,6239,78,39,24,2,2,1,25,350.056,1
0,1,37,0,1374,14,18,10,2,2,1,27,377.758,1
0,1,39,0,2290,24,17,9,2,2,2,26,871.165,1
0,1,15,0,341,5,0,6,2,2,1,25,5.716,1
14,1,30,1,8345,100,0,28,3,2,1,46,114.645,1
16,1,46,0,17090,255,76,71,3,2,1,40,1861.631,1
0,1,25,0,649,5,45,1,2,2,1,26,403.57,1
4,1,33,0,4443,51,180,22,3,2,2,35,82.752,1
20,1,41,2,12706,169,7,65,2,2,1,32,490.596,1
0,1,35,1,10937,103,26,21,2,2,1,31,1567.763,1
0,1,26,0,6323,51,4,9,3,2,1,44,165.319,1
8,1,38,0,5173,92,415,26,2,2,1,26,427.981,1
0,1,3,0,2904,19,2,9,2,2,1,33,425.275,1
0,1,39,0,176,4,43,3,3,2,2,41,1.884,1
22,1,36,0,16512,255,1,59,2,2,1,31,1257.024,1
1,1,44,0,3259,34,57,14,2,2,2,33,346.544,1
0,1,36,0,31,0,0,0,3,2,1,46,15.941,1
11,1,42,0,12122,193,522,39,2,2,1,27,1810.849,1
7,1,41,0,8960,144,62,53,2,2,2,25,1476.414,1
1,1,25,0,6618,70,18,23,3,2,2,45,420.802,1
0,1,34,0,9581,101,35,53,3,2,1,40,864.615,1
2,1,21,0,1435,13,10,4,2,2,1,29,54.894,1
2,1,35,0,9157,121,0,40,2,2,1,27,581.876,1
0,1,37,0,1705,19,96,10,3,2,1,34,96.798,1
0,1,38,0,206,2,0,3,2,2,1,25,15.713,1
0,1,16,0,930,23,2,11,2,2,1,25,225.281,1
1,1,32,0,1264,17,14,5,2,2,1,29,222.319,1
5,1,36,0,5339,72,97,35,2,2,1,27,358.358,1
0,1,37,0,65,1,0,5,2,2,2,29,36.776,1
0,1,30,0,694,7,216,3,3,2,1,46,136.128,1
2,1,30,0,22,1,85,1,2,2,1,26,15.585,1
2,1,45,1,11586,153,187,62,3,2,1,39,1662.896,1
9,1,35,0,6868,106,55,56,2,2,1,28,112.109,1
0,1,35,0,3180,56,16,13,3,2,1,36,654.967,1
6,1,39,1,9369,127,263,33,2,2,1,32,1744.333,1
0,1,27,0,2009,32,109,20,3,2,1,40,967.441,1
0,1,41,0,425,8,2,7,2,2,1,25,257.184,1
2,1,37,0,13894,213,1,59,3,2,1,47,792.309,1
0,1,26,0,403,8,4,6,2,2,2,27,28.891,1
1,1,40,0,7250,95,219,25,2,2,1,25,1372.851,1
1,1,44,0,9408,114,273,34,2,2,1,25,1456.337,1
0,1,36,0,2481,64,1,32,2,2,1,30,161.99,1
19,1,34,0,3104,61,66,25,3,2,2,36,429.233,1
2,1,34,1,12193,126,160,17,2,2,1,31,1483.016,1
0,1,28,0,83,1,3,1,2,2,1,26,21.96,1
4,1,35,0,152,2,97,2,2,2,1,28,44.363,1
16,1,16,0,14813,202,6,60,2,2,2,28,1047.359,1
2,1,33,0,1271,15,7,6,2,2,1,27,271.791,1
0,1,33,0,93,3,13,1,2,2,1,30,25.705,1
2,1,33,0,16726,235,15,88,3,2,1,34,1369.402,1
0,1,21,0,8038,93,16,36,2,2,1,33,622.121,1
2,1,35,0,16581,255,56,63,2,2,1,29,1968.82,1
3,1,24,0,7830,105,508,46,3,2,1,46,1556.343,1
0,1,37,0,11078,198,261,68,2,2,1,27,615.722,1
10,1,23,2,9415,82,154,24,3,2,1,40,199.876,1
0,1,45,0,3643,46,1,12,2,2,1,25,349.075,1
2,1,27,0,4775,45,19,34,2,2,2,34,149.27,1
0,1,42,0,1653,19,0,6,2,2,1,29,47.881,1
0,1,40,0,814,6,5,4,3,2,1,44,5.541,1
0,1,35,0,153,2,5,4,2,2,2,29,28.837,1
7,1,36,0,305,11,28,17,2,2,1,25,48.285,1
0,1,31,0,5560,48,0,32,2,2,1,34,83.792,1
1,1,33,1,10559,119,346,41,2,2,1,31,1662.844,1
4,1,42,0,7822,157,4,52,3,2,2,38,615.709,1
0,1,27,0,853,8,80,4,2,2,2,27,406.296,1
7,1,29,0,5688,62,2,28,2,2,1,25,324.957,1
0,1,11,0,1521,10,280,8,3,2,1,44,393.079,1
1,1,39,0,913,16,25,6,2,2,1,29,226.526,1
8,1,35,0,4851,58,344,18,2,2,1,27,1124.225,1
1,1,33,0,2155,27,54,11,2,2,1,27,145.625,1
0,1,28,0,0,0,1,0,2,2,2,27,0.432,1
7,1,39,0,4223,42,0,18,2,2,1,32,2.994,1
0,1,25,0,115,5,465,5,2,2,2,30,104.638,1
2,1,29,0,5918,99,221,45,2,2,1,32,1407.261,1
0,1,21,0,1671,24,59,14,2,2,1,28,237.152,1
0,1,20,0,110,1,0,2,2,2,1,33,1.005,1
2,1,31,0,6926,84,37,18,2,2,2,28,787.668,1
1,1,37,0,3145,41,0,15,2,2,1,26,52.527,1
20,1,41,1,1852,22,11,11,2,2,1,29,64.099,1
1,1,28,0,5613,93,103,34,3,2,1,45,598.564,1
4,1,40,0,16645,228,224,73,3,2,1,33,2143.719,1
3,1,44,0,326,5,5,8,2,2,2,26,133.491,1
0,1,29,0,12415,128,286,21,2,2,1,25,1606.432,1
