Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
34.0,2.7418011208599253,18654.487463539343,6.885559064567978,11.021683394679258,25.848887149554905,29.0,8.0,301.75761333738853,3777.7584904525906,6.0,5.0,8.0,16.0,1.0,376.26209836724905,101.01642665489177,September,Accountant,Good,No
50.0,339.4629234822849,196038.334537983,10.312052594644506,25.676128996967805,34.218856167560006,24.0,10.0,549.894130866099,13537.295475928182,4.0,4.0,5.0,1.0,2.0,826.0810575467295,348.6139082138668,October,Developer,Good,Yes
33.0,82.67832337197953,15369.51213191403,9.17766825964447,24.74249538964102,37.202444582705944,27.0,21.0,514.0163439276101,2077.7810962391613,7.0,2.0,10.0,12.0,1.0,590.0337255181095,4367.132284983079,October,Musician,Standard,Yes
32.0,60.41656719533751,11842.486408429235,12.413939378324994,18.579796835181526,27.60020698057903,20.0,19.0,285.1047006692198,826.1730517094193,8.0,9.0,11.0,25.0,6.0,1561.4907744596148,4386.659949461101,October,Developer,Standard,Yes
33.0,17.911537412341264,21096.919473080998,10.099933140262348,20.948358947322163,36.53748775687262,15.0,9.0,602.3194025566869,1761.0275323427127,3.0,7.0,4.0,16.0,2.0,436.81959167679423,3889.0261114028576,November,Mechanic,Bad,No
26.0,271.32998093340655,130356.39823135319,13.629443263918539,24.70629098945102,34.323729588691606,9.0,5.0,589.4481738309628,9615.81713890414,2.0,4.0,6.0,6.0,6.0,2162.818947467078,159.08012828143313,December,Manager,Bad,No
17.0,91.87044478926214,87745.30710811817,12.262656093297938,17.733919933413745,29.589129086891372,7.0,8.0,749.9622907527373,8064.4888185101745,8.0,7.0,5.0,14.0,4.0,1925.4530099841647,232.38569589419072,December,Writer,Standard,Yes
41.0,224.7799387401815,25842.4204771162,1.7662248956340498,17.653637951916835,32.934676337569115,15.0,16.0,393.841172212131,1887.455958745493,5.0,4.0,6.0,14.0,3.0,626.9257890760663,273.7563409090188,December,Developer,Good,No
40.0,196.01895081611673,84715.58632146493,16.857218289418437,29.12147093063777,29.53264639785098,20.0,13.0,152.3173792000829,4121.486807461764,3.0,4.0,5.0,14.0,4.0,759.5988373101543,3612.4829426474953,November,Engineer,Good,No
38.0,141.61003329864238,43047.67537074696,7.960006820991623,21.835525435120303,33.874497494177504,27.0,14.0,626.669895453175,3131.804284669814,4.0,8.0,5.0,20.0,4.0,2863.8736458954036,382.3682694454176,December,Accountant,Standard,Yes
33.0,144.3467476970396,62674.280806227085,8.110924961136085,23.00179348523426,30.187783915161184,5.0,19.0,738.002192740819,3514.839409026776,3.0,4.0,6.0,11.0,1.0,996.578529242834,236.2110936903891,October,Mechanic,Good,No
27.0,37.8435123642433,36210.21585609832,10.090858881032009,15.342052272465537,24.45446933761598,15.0,15.0,378.7737569036543,3402.622799721109,4.0,8.0,7.0,17.0,8.0,1275.1124422432586,440.3671549633987,October,Manager,Standard,Yes
24.0,370.69234052621175,77038.67756416142,10.280264467912975,25.657841248523084,33.49963153059669,7.0,25.0,277.11308796383105,6685.973900429708,8.0,5.0,9.0,15.0,1.0,208.94688648429033,761.6713798226918,October,Mechanic,Standard,Yes
20.0,224.91098126815703,21968.54019420175,10.619098427652904,13.204130402375085,30.538721977866064,40.0,25.0,127.26007147296667,1486.6062634032794,9.0,9.0,12.0,28.0,2.0,4675.38330253582,115.15996172341247,November,Teacher,Standard,Yes
41.0,80.54842637166232,8690.997118204847,5.402253960820747,21.42313472750004,28.034365669591082,20.0,13.0,314.583145424137,464.880212538096,1.0,2.0,16.0,21.0,3.0,1875.5793141628228,117.5459009240606,November,Developer,Bad,No
56.0,146.41033924597917,126366.54297278475,13.51811931626451,19.13682572825377,25.053263682375594,25.0,15.0,922.9187535918297,13292.41949792657,6.0,6.0,7.0,9.0,6.0,1352.4939645576237,634.3075518379134,December,Doctor,Standard,Yes
25.0,166.75379022652066,51338.65641708833,-0.3147249979672111,21.87340130222566,42.342529773081026,8.0,4.0,821.056379256153,5672.099566606773,4.0,8.0,4.0,4.0,3.0,498.6142337785303,243.89435362776243,September,Writer,Bad,No
31.0,17.0241255799158,20872.8992600632,6.217210070655636,25.252085861164346,37.7723520721803,39.0,7.0,390.83506157336024,2509.540835202222,3.0,6.0,3.0,12.0,1.0,347.13375984146256,92.1223092356922,September,Manager,Bad,No
29.0,219.33289017717817,48811.23091927276,0.8082594183322342,25.62724854395634,33.4406955244239,6.0,11.0,386.5770462544548,7081.365268781604,4.0,6.0,5.0,12.0,5.0,1151.4971218505223,337.9798219041321,November,Teacher,Good,No
28.0,49.89598886906279,38082.74706943967,17.37032127981603,29.62286749153401,32.17925511074842,10.0,7.0,515.4963200888546,3789.52998564451,8.0,5.0,5.0,11.0,3.0,786.364976262646,2766.637926341954,September,Accountant,Good,Yes
36.0,148.75238319959686,21581.180072769726,7.685485107414177,7.0183513672214985,33.733720481955324,33.0,18.0,294.5537960058725,6132.808415784402,4.0,6.0,7.0,12.0,4.0,1501.1468448820244,108.61457429363651,September,Media_Manager,Standard,Yes
36.0,165.11118443168436,113017.60392312039,4.623598260419445,32.252973927671974,33.15181264647388,14.0,6.0,404.8084469760728,5970.413639541413,6.0,3.0,7.0,24.0,3.0,798.200727990554,464.7478046358536,October,Teacher,Standard,Yes
36.0,27.508306436464938,9611.258414333846,16.599972057380466,28.978399331345315,32.93248622801595,26.0,11.0,369.9820275806412,810.8133353492431,6.0,4.0,7.0,25.0,3.0,2954.923589632284,1418.0640200207845,September,Developer,Standard,Yes
39.0,224.44878155180933,90787.6643263389,14.858984500530138,21.180070567109738,31.25477810651892,13.0,12.0,347.98063044549076,7097.715812064889,5.0,4.0,31.0,13.0,1.0,1201.9415830899902,72.11363949570244,October,Scientist,Good,No
38.0,165.30480733049924,92244.33070192992,-0.35871093105906127,31.599402411006395,35.271754875607975,11.0,7.0,408.90303062075327,4318.513030835628,1.0,2.0,2.0,7.0,2.0,676.7364064871151,244.05264260422945,October,Architect,Bad,NM
34.0,26.822711691900953,15534.385106413942,1.7081494241355948,16.940579805764912,28.60541780592258,10.0,16.0,408.4852942253034,1601.8246802843023,9.0,6.0,4.0,20.0,5.0,413.4740454757948,787.8652956793533,October,Musician,Good,No
43.0,410.63127031484913,33457.692908796016,7.682753276038017,17.61393786065463,32.825064873804344,29.0,7.0,211.8053745003286,2921.820569572787,6.0,6.0,7.0,11.0,3.0,1660.4104669287221,149.38799408514797,October,Accountant,Good,No
23.0,337.84481185971,546247.8560554351,6.640648477741578,33.85922065993327,27.326626570806972,18.0,3.0,859.4579796614105,8381.699574496824,1.0,2.0,1.0,7.0,0.0,18.44742228337487,106.11466630660772,September,Architect,Bad,NM
28.0,171.5129428523595,15699.939465519445,6.5456581073113185,10.347298990299805,30.60841265283051,44.0,21.0,165.17848744066478,1934.1810002950992,9.0,7.0,14.0,18.0,3.0,907.7030835483769,191.06267723208904,September,Musician,Standard,Yes
46.0,191.57594210716678,22200.106462269105,22.12728798236775,18.85635922853504,38.211072910664285,13.0,19.0,320.34902347748755,1719.7841566366124,1.0,6.0,5.0,15.0,9.0,592.3369083248803,32.43238790115714,November,Musician,Good,No
16.0,189.9121276996409,19532.447129776145,31.619942169738454,23.757097623194795,32.55425494182693,31.0,6.0,405.1379236665042,2948.172822551408,5.0,5.0,12.0,11.0,3.0,2157.9330909605706,1090.3858742817638,October,Accountant,Standard,Yes
31.0,529.0036999740244,70171.92547176074,14.95759993570476,17.097892738578707,31.30583876766479,30.0,20.0,238.24866829481502,6400.897259369822,5.0,3.0,10.0,17.0,6.0,1341.2010114652971,311.8896095089189,September,Developer,Standard,Yes
36.0,55.81323038454622,18242.535189449874,3.878672082707183,20.47016928225571,26.71077237877705,-1.0,7.0,705.2439794936112,1271.6035348106634,9.0,5.0,10.0,8.0,3.0,1288.929598662492,32.76079561036427,October,Media_Manager,Good,No
37.0,181.49333367394303,42590.65673545696,14.963336585407664,15.82156988001509,38.12540779941002,3.0,5.0,280.0166041935464,7122.97959670547,3.0,6.0,7.0,12.0,6.0,2229.8889417277232,631.33117231421,November,Doctor,Good,Yes
22.0,217.6569411472501,47258.052481661565,-2.207344294617915,18.050234975166916,25.631974603385824,2.0,10.0,358.36672672043176,3578.1346378301337,3.0,5.0,5.0,5.0,1.0,1437.7655722980423,236.63902792942932,December,Doctor,Bad,NM
41.0,126.0547042302565,23803.428016043916,5.491576749044963,20.05057131478183,29.28318772684887,30.0,30.0,453.84202238109026,1019.9244478327724,5.0,7.0,11.0,14.0,1.0,546.2192920534072,2147.2108415670364,November,Architect,Standard,Yes
20.0,69.07561256310254,25570.456125498844,12.441895936990598,15.174946403873776,32.48254828125608,14.0,12.0,131.66393389579778,1777.2855898827975,6.0,5.0,6.0,14.0,5.0,941.4024718637656,96.19546628355023,October,Writer,Good,No
34.0,135.33024167575826,86147.17001536519,-3.1871048414050556,19.493276092067617,37.06904471248174,10.0,10.0,495.24436648988035,6420.472077748679,5.0,5.0,6.0,19.0,3.0,537.4616124199677,97.36146922892851,September,Architect,Good,No
32.0,327.21628119973064,150202.71151576735,4.237054041577885,16.943541693453483,38.26918266138568,23.0,9.0,336.4987844325045,4888.068587717188,6.0,6.0,3.0,8.0,1.0,948.4726084115626,117.17929735929343,November,Teacher,Good,No
18.0,188.3194499654916,534680.6695898251,9.13899067346799,29.267962080647806,36.680574071279594,16.0,7.0,816.4303088043467,12633.48069436535,5.0,6.0,3.0,5.0,2.0,356.851159517253,202.9461495658146,October,Lawyer,Bad,No
52.0,228.82430555853676,55886.14164392404,4.173478633144594,17.26066653720028,25.533643754201176,4.0,14.0,445.56851737937984,5882.980599434993,8.0,5.0,6.0,12.0,3.0,1165.7206263393914,86.45119757290857,September,Engineer,Good,Yes
26.0,27.463152048114857,19489.72790071393,4.831856870429771,9.940125139994223,35.17285033077225,44.0,20.0,439.94453084396196,1785.5003684713354,10.0,7.0,6.0,23.0,4.0,3555.9387480013647,285.29801176684026,October,Writer,Standard,Yes
29.0,145.84824997216202,84666.23777684516,3.258249328434733,23.08844394611708,29.779084807796487,14.0,21.0,543.4855011249681,5801.058506776446,2.0,6.0,6.0,16.0,3.0,791.4960652123522,289.79678670179413,November,Accountant,Good,No
53.0,71.89140802732405,18743.304993670175,-3.206630459764698,19.9190192625029,35.20278043560895,36.0,21.0,523.0031099836157,741.3225487673319,6.0,7.0,4.0,16.0,4.0,903.9465618683462,66.2766096070479,November,Teacher,Standard,Yes
50.0,92.99015140304319,82544.23684837323,12.988323216195823,22.45625273979317,28.6819815339951,28.0,10.0,624.3992290671725,11354.850033859158,5.0,3.0,7.0,13.0,6.0,1480.1194955555954,166.89032876119106,November,Developer,Standard,Yes
48.0,98.15731200387206,22706.967095833603,6.005478943406228,9.807282048221623,28.921894688302004,17.0,15.0,330.9110753385364,2031.7810390871116,2.0,6.0,11.0,9.0,2.0,1515.5560930129664,130.16643559276892,October,Accountant,Good,No
27.0,116.19039659899407,29674.19568172203,11.344666341238526,15.101386820904565,29.270211469860882,20.0,6.0,314.2509510589507,2445.6795696317995,5.0,4.0,8.0,10.0,5.0,1248.8443903132231,2394.8705232416605,October,Engineer,Good,No
29.0,160.74561748457455,59548.01676659306,3.3770259107691913,21.953227207457758,28.946514699235674,32.0,6.0,423.5054538573013,5160.975790209618,4.0,4.0,10.0,14.0,0.0,376.5166186685578,78.40579325175108,October,Entrepreneur,Good,No
17.0,103.44184792061972,19644.86148912805,4.67880548263668,25.638960224641494,27.085161616648477,25.0,9.0,263.98322064311003,588.937604612649,10.0,6.0,6.0,13.0,5.0,4518.044352095688,1674.9482627246675,November,Media_Manager,Standard,Yes
24.0,48.93698787912443,8479.451848637702,19.29156665038848,7.632421520808805,34.97405896769921,46.0,25.0,346.6010821441208,4122.948957286383,9.0,6.0,11.0,18.0,9.0,2604.1500485045317,160.9241522924671,September,Mechanic,Standard,Yes
50.0,224.77967732051883,52601.79819272849,5.359014536993108,27.854379676111932,32.647014612626926,3.0,3.0,291.9292721369761,3264.4301046562246,7.0,6.0,31.0,12.0,4.0,983.3265061097542,28.980835134469956,December,Doctor,Good,No
38.0,80.96801892311865,10188.837539877182,12.580679593226176,16.87342541982531,22.561486183005222,12.0,25.0,285.17337393256366,622.105740924775,7.0,6.0,11.0,19.0,2.0,905.2103970252919,1838.8055442981256,November,Mechanic,Standard,Yes
27.0,119.27294918189652,47918.72235825527,24.049822571065096,15.753138804414903,37.553810242862504,39.0,9.0,459.2758291006005,3515.8200562330685,7.0,8.0,9.0,8.0,2.0,641.706331922084,43.720655703669806,December,Writer,Standard,Yes
34.0,279.9939874302974,92623.76474412659,4.981802340208837,10.123846911046655,39.33160003416371,50.0,20.0,319.980052313594,3907.029543520134,7.0,5.0,13.0,16.0,6.0,2607.9691494055683,525.1051704202943,October,Architect,Standard,Yes
54.0,472.31727171533646,76347.04586248074,3.854504795759766,21.4620598901775,44.257428622343056,5.0,15.0,388.1392097062253,4682.682882114447,3.0,7.0,5.0,10.0,2.0,218.9846099782106,139.25002895507617,October,Media_Manager,Bad,No
