Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
15.0,462.2937191756072,16649.006421719925,4.487616253089705,14.006639556372932,36.437440719238275,3.0,20.0,279.67722339504735,2910.4773630520936,6.0,2.0,6.0,12.0,1.0,332.92263726830635,1966.7835740646221,October,Scientist,Bad,NM
25.0,219.13546806220398,54266.65620249504,15.886581527348266,11.853865218435317,31.983081503424728,32.0,30.0,382.3376376140053,9483.539389218475,6.0,3.0,8.0,7.0,4.0,913.787290902673,396.3254238450611,October,Doctor,Standard,Yes
32.0,192.11682632577273,452566.3651113399,0.08528868913936094,24.69006919180913,34.716919904569366,3.0,5.0,990.3389175331585,11303.613171772557,2.0,4.0,5.0,7.0,1.0,202.59231940168826,444.29752313176886,December,Doctor,Bad,NM
33.0,49.76348611421537,37886.11686595437,8.50424417251492,24.220320043938102,30.75323664767489,17.0,14.0,349.05538768282463,3700.6626095297183,3.0,6.0,6.0,7.0,4.0,1647.4009756770947,121.31294653275258,September,Manager,Good,No
41.0,122.42273690315679,50895.28584493006,11.099524297006877,28.397009112001115,25.74266543841286,5.0,14.0,274.72681587957754,1536.4580739387386,0.0,3.0,2.0,10.0,0.0,368.13612789296997,279.47510029211946,September,Writer,Bad,NM
30.0,18.527519702966607,21779.5744571579,13.106839573369058,6.758176907070947,30.6293308961418,51.0,8.0,250.78991584303915,1644.4356015774517,7.0,7.0,11.0,14.0,8.0,4308.740806830566,290.71511114943013,September,Writer,Standard,Yes
24.0,14.709152843341728,25485.59026252158,17.03971993596733,9.771890634447004,33.65451482578516,35.0,7.0,527.8129859591243,1845.6620157411912,7.0,5.0,14.0,13.0,4.0,1428.4966031192905,68.94757081619747,December,Writer,Standard,Yes
27.0,146.93882930644534,38452.1924362718,-4.382709647563805,26.1821239567779,28.34727757214267,-0.0,9.0,207.61699496981717,2346.081501034433,3.0,7.0,5.0,5.0,5.0,1230.9294163339337,222.21952695462753,December,Journalist,Bad,NM
32.0,67.36522870609404,9776.955948573874,17.282575632762782,22.312821464048795,32.66786234748397,32.0,11.0,104.13666116690615,475.21812840419204,7.0,7.0,2.0,23.0,7.0,2671.922490687352,3815.1497986189124,October,Engineer,Standard,Yes
40.0,152.48368892479772,33879.57570986458,3.2625694437760018,28.470813142656596,28.262216764520932,3.0,5.0,723.1965851627313,2575.8417247236725,2.0,3.0,2.0,9.0,7.0,444.0473496326243,3711.4889030052423,November,Doctor,Bad,NM
39.0,581.534273390107,172405.5572785482,16.624623558632667,24.838762808294064,31.95505113036447,11.0,9.0,257.9348665700211,4574.292134402795,6.0,4.0,7.0,10.0,7.0,2569.7486543808654,379.633111833175,November,Engineer,Standard,Yes
21.0,110.48847767862797,23714.700431602632,15.240456093871298,27.789657675476974,31.694835390227386,21.0,21.0,301.09061411673156,2912.069025088332,5.0,4.0,11.0,10.0,1.0,544.6932696048891,12.489254745588894,October,Developer,Good,Yes
41.0,162.339763132834,108762.3584123187,13.607102316828168,23.283855029855204,28.70732681095204,0.0,3.0,753.3602126109466,6107.758255980491,1.0,3.0,5.0,6.0,1.0,626.7944677192988,50.49180143181444,October,Accountant,Bad,NM
35.0,11.471192287907524,150637.74068288435,13.896517111803671,22.62512210887877,35.86775817643525,15.0,16.0,625.8471701353125,3509.2077704767353,6.0,6.0,6.0,18.0,6.0,1390.376380679123,480.20762329897866,October,Musician,Standard,Yes
43.0,49.02261195974696,16213.102392845172,9.451386100460091,20.970080134926377,30.6900476403177,18.0,15.0,293.0660072827053,2072.993250878754,8.0,6.0,7.0,16.0,4.0,1336.2753006254877,37.856769507555825,November,Mechanic,Standard,Yes
22.0,63.10875297031744,33934.013974209534,16.40730575739809,10.078044269205407,37.21335975196847,34.0,8.0,322.0965152084309,1942.2018019850586,8.0,7.0,12.0,20.0,6.0,2710.2983128767596,222.6456908207076,November,Entrepreneur,Standard,Yes
49.0,266.28225581853616,35609.86616710424,6.333829701224747,23.968630351195714,33.52906291331928,13.0,3.0,395.32875466057476,2959.2842738479585,3.0,6.0,2.0,15.0,3.0,646.6158660116305,182.9422147650289,December,Mechanic,Bad,No
41.0,247.05189843432925,53178.27519120832,8.597700226973068,25.591227856914088,30.10747574665948,17.0,8.0,426.5808567212058,3806.620936212985,1.0,3.0,5.0,10.0,3.0,306.9299308265804,111.97236385799317,November,Engineer,Good,No
33.0,246.39047388048795,67556.65219085466,11.432709175538506,23.571131014391483,32.16431839372859,31.0,8.0,421.07427191803197,6079.121937991711,8.0,6.0,6.0,14.0,2.0,1165.0392801541245,311.95540100636333,November,Architect,Standard,Yes
27.0,91.90669512404209,19077.53983338258,5.933899782627726,6.529968043645226,33.39092069252847,13.0,6.0,315.30566876289834,1801.0475478633045,3.0,4.0,9.0,12.0,1.0,2329.69129289774,23.434149068103622,November,Scientist,Bad,No
37.0,202.25888879956094,76120.70332559836,25.863836371329594,13.155577885394734,30.95112408212918,21.0,9.0,350.2508924557677,3610.0909470675674,6.0,4.0,8.0,15.0,5.0,623.1164496090782,342.56890849594515,September,Manager,Standard,Yes
21.0,82.30030744352214,25418.846624614893,14.402730974605792,19.893737583961638,24.850884895928544,49.0,17.0,312.3204543331327,519.2704681051746,6.0,6.0,12.0,13.0,4.0,1059.1355895881284,36.46001915808256,December,Musician,Standard,Yes
41.0,122.68521691328264,29018.160507567587,2.351305078198365,31.7291228057656,35.670834972786096,13.0,3.0,507.96409075745,5608.737077160892,3.0,2.0,3.0,8.0,0.0,159.06620659945273,3158.5397601427994,October,Lawyer,Bad,NM
37.0,54.49357692602224,28545.090228914316,13.605365189027296,16.104569366967496,37.24591636831206,50.0,10.0,402.8107027869422,1946.208729749581,9.0,7.0,10.0,16.0,4.0,2592.594841026265,2734.3283636988253,September,Manager,Standard,Yes
40.0,187.876326400265,50023.826307532574,8.11028451807918,25.68677134602592,30.921095382388074,24.0,9.0,374.5689762774782,5518.143937510952,1.0,6.0,1.0,11.0,2.0,1818.4182583927663,269.28185316373737,November,Teacher,Good,No
19.0,144.83108817625464,22631.277590632,14.22373125572964,22.979683813698387,31.588485858382814,14.0,13.0,185.12337412398787,1600.6858567190498,8.0,6.0,14.0,12.0,4.0,1255.4935868215057,1432.1731767004808,December,Mechanic,Standard,Yes
45.0,43.87322181433441,7676.105590461629,4.505789769802462,17.16186385193049,28.252608528984013,15.0,22.0,314.3577650426063,1635.1558800052123,2.0,5.0,9.0,9.0,3.0,721.0057617734672,1969.4453840283863,October,Mechanic,Good,No
32.0,161.7772344435967,55422.517706369224,-2.65743711027341,17.97243698317442,34.05313412714709,14.0,14.0,260.1714456373136,4351.231021441915,4.0,8.0,4.0,13.0,4.0,790.1970513826101,187.91526215894157,September,Scientist,Good,No
37.0,36.03829709400107,31908.673413784214,13.175412828802628,0.8645073846107797,36.17309298602874,3.0,9.0,470.9622873318441,3637.4099516387846,6.0,5.0,5.0,12.0,4.0,1503.536588232918,112.38279833438487,November,Manager,Good,Yes
50.0,28.142718424566212,39640.02271149698,1.9904380399034345,19.305592790430183,34.09366582704673,11.0,23.0,391.6984366948591,4397.567209849204,4.0,6.0,7.0,6.0,4.0,505.53540332085527,433.85390257624766,October,Media_Manager,Bad,No
32.0,35.38246529204721,8558.328320734454,16.52451756406182,22.450917115211666,22.294610008391942,8.0,6.0,221.0811962395716,957.8280385451964,7.0,3.0,6.0,18.0,3.0,1562.5461886699757,2764.498090130551,September,Lawyer,Good,No
47.0,67.5066621865455,28130.423127531205,8.795939571242222,21.7019273620092,46.33409849567582,1.0,10.0,468.8518860872812,2397.5845770095825,6.0,5.0,4.0,16.0,6.0,563.7775501862176,195.1516639841392,November,Scientist,Good,No
23.0,462.78906389392967,69972.90134870852,1.1266576027914006,23.629273178879714,33.219705210368296,11.0,8.0,676.3282616366446,8849.038827605531,4.0,2.0,2.0,8.0,2.0,135.18171594905522,180.25969310345093,December,Teacher,Bad,No
36.0,35.22188933544364,25296.50777718659,14.36317862623639,16.794260518755095,37.63095049655628,16.0,6.0,813.6172080258915,2337.950131962359,7.0,3.0,4.0,15.0,4.0,1182.6486611270032,4.58872510722307,September,Mechanic,Good,No
43.0,356.86300490005976,13664.38460325627,12.010484866537958,20.504397642724996,25.89422077330604,42.0,18.0,193.87820675165395,1126.6182027693571,7.0,7.0,6.0,18.0,8.0,592.2041535763626,1469.5292915212876,September,Media_Manager,Standard,Yes
38.0,422.7246417764479,86612.26193811926,10.428181362428354,18.834640453850625,34.88921374992507,3.0,14.0,210.11264493818217,10227.391328757925,5.0,5.0,4.0,20.0,5.0,1210.60253445043,299.39827065466454,October,Engineer,Standard,Yes
23.0,203.66046044099815,39737.52668517774,19.37659405464642,12.711867067072944,41.65999162307661,21.0,11.0,465.93036763483053,3603.527962066972,9.0,6.0,8.0,13.0,3.0,2012.2096285637717,11.323585482124102,December,Developer,Standard,Yes
46.0,248.3598857791737,88205.45411254,4.65899679077479,28.630639432625003,22.410046418115662,10.0,7.0,566.5139105000115,4153.347805481655,0.0,1.0,4.0,7.0,0.0,342.1617675854075,315.43514054000724,November,Mechanic,Bad,NM
32.0,111.49693842444871,17800.027949996693,4.644978289787407,23.14613266802195,31.787654309131817,31.0,26.0,253.21028816972162,2084.437023008134,7.0,7.0,10.0,23.0,8.0,2162.5500293817395,200.59257000851807,October,Media_Manager,Standard,Yes
32.0,91.19474319642742,21595.319857931205,12.424643104969647,20.156727706325228,34.000958146403185,37.0,19.0,266.0127037334772,547.9824391528497,6.0,5.0,9.0,23.0,4.0,576.5210954617718,159.45258417937774,September,Musician,Standard,Yes
20.0,22.008793252146567,13030535.368095,5.691154218099637,16.37440072432878,29.86172366977794,28.0,25.0,280.9175713178296,646.2216157226061,8.0,4.0,15.0,2.0,4.0,1453.7314324387428,3965.4395785642405,October,Musician,Standard,Yes
31.0,360.09190093356636,36703.870766298154,11.47977949682031,11.280015585077479,38.633886682513975,18.0,30.0,346.7429677420781,2576.6076758109252,8.0,6.0,10.0,23.0,4.0,799.1474665478744,15.207713024837275,September,Writer,Standard,Yes
25.0,240.95844201774125,170545.10922103154,17.838288506528517,14.395397459901744,31.397484250294816,31.0,29.0,273.3871374074746,5960.4465468050485,7.0,7.0,10.0,24.0,6.0,2088.2323252472142,585.9442687399145,September,Entrepreneur,Standard,Yes
33.0,392.342025649873,66932.09913895954,5.600683006790604,23.134199298835597,40.146502999190936,11.0,18.0,329.63213893140266,4506.676987782895,6.0,7.0,7.0,11.0,1.0,290.05916707868124,66.06437168134349,September,Musician,Good,No
47.0,212.6373671488825,54185.27626994217,3.497934827893488,26.65816347158392,31.021885047606187,6.0,3.0,469.9883686015186,2528.7755331700273,3.0,3.0,4.0,4.0,1.0,294.91257269367026,1059.7591835078308,November,Manager,Bad,NM
