Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
30.0,4.674183543819289,13624.534241966274,24.087442417860107,16.344773025197185,24.854062601995018,9.0,27.0,187.85429843057332,1582.7488270552421,5.0,8.0,13.0,15.0,7.0,1010.6747749261525,197.5093832779874,September,Mechanic,Standard,Yes
33.0,173.8651701621035,21926.452296568106,17.985316042546334,19.043233068777738,22.38373509682922,25.0,13.0,420.174744768594,3009.651392971856,7.0,3.0,10.0,15.0,4.0,1207.894369020839,296.9490375229914,October,Lawyer,Standard,Yes
26.0,469.2856583826283,586607.935956019,30.088903568991253,15.930035600390681,29.95061258246817,15.0,28.0,449.8210964688635,7096.376632660136,8.0,8.0,10.0,18.0,7.0,1890.7473538139727,477.2643199918428,November,Entrepreneur,Standard,Yes
36.0,243.50145172482524,29453.216273885457,7.029650909424909,15.695640340429591,26.218757249940666,6.0,5.0,449.3867287773288,1902.412564390344,6.0,2.0,4.0,10.0,3.0,296.9155952315346,160.83540625680445,November,Musician,Bad,No
18.0,23.91353086125897,52792.62147889028,9.034062676046943,16.979727438923817,30.5838592685219,22.0,11.0,765.7755154204377,3561.2866787533967,3.0,5.0,7.0,9.0,3.0,723.3161950310883,364.4094260092085,October,Writer,Good,No
40.0,287.77581346063437,64047.460459737624,4.02952111982065,27.295482771632408,39.725222398564554,10.0,4.0,460.28921386918057,9878.843507149593,1.0,6.0,2.0,5.0,1.0,149.6455658035186,406.5119564680908,December,Journalist,Bad,NM
48.0,159.41753650752264,59853.12627200974,12.24666734179868,14.418070216883905,39.171411163926685,30.0,23.0,181.560612926458,2258.3028549599585,6.0,5.0,9.0,14.0,5.0,916.7387813112772,181.4053099995345,November,Architect,Standard,Yes
32.0,291.08256079228323,72397.62292408386,13.955459099084248,10.112213270927896,33.67078726442657,48.0,29.0,383.8528526913128,5937.854822836551,8.0,9.0,11.0,22.0,4.0,1840.6073716093108,354.81606966208443,October,Architect,Standard,Yes
37.0,167.72424175702068,179114.37579222457,-0.5909539067508636,33.29238426651001,38.22392955399474,3.0,3.0,455.2781957398755,4791.187389570678,1.0,5.0,3.0,15.0,1.0,601.9178365676945,349.3095078480465,October,Writer,Bad,No
45.0,179.70377408600945,10561.909132023799,7.1035417694732,12.746058083520609,30.74285862304374,6.0,8.0,160.97712366862544,406.67107569284434,3.0,2.0,4.0,9.0,1.0,638.8359294928862,97.40345206440159,December,Manager,Bad,NM
27.0,193.89553468773144,196129.312058416,19.7950739104181,22.51654511551459,29.221027926107865,14.0,7.0,685.2599073161233,3882.0852033243445,4.0,4.0,6.0,13.0,2.0,613.4815351682018,3561.3783228996417,November,Scientist,Good,No
26.0,182.78607299660976,65598.86494557382,7.546222921828878,24.649875688912573,44.206725296604986,3.0,3.0,173.59730598553793,6152.923497240625,2.0,5.0,7.0,1.0,0.0,449.01671813230064,137.20227653830025,October,Journalist,Bad,NM
29.0,249.30722140728003,63453.18021903176,7.332645023719628,9.626591254355446,29.60315512412663,8.0,20.0,284.57248644186905,2538.5515658858258,6.0,6.0,11.0,19.0,4.0,994.107927471189,323.97793714513836,October,Manager,Good,Yes
38.0,252.65262845328434,322894.2463627406,10.406645607572496,22.36315574606857,34.43509819596414,21.0,17.0,914.2591455027238,13248.732228477078,8.0,5.0,5.0,11.0,7.0,849.8612240159017,689.6531332893184,September,Writer,Standard,Yes
31.0,335.5000209733422,51046.43708802744,10.153143697642559,10.285514125165491,30.361371513187144,26.0,14.0,341.69290958110605,4521.71696321825,7.0,5.0,9.0,17.0,3.0,2282.807608308097,149.72823808791202,October,Developer,Standard,Yes
34.0,24.512016690294512,10790.590116813202,11.397303679223306,15.30010956981721,31.994861374269263,52.0,15.0,397.82859105291675,580.3772577890202,5.0,6.0,5.0,7.0,3.0,1820.1463850651855,457.029189847258,September,Musician,Standard,Yes
32.0,105.6345087423444,10925.74355822948,4.98821239435096,21.75660217593571,30.631686175995352,25.0,5.0,250.1197482679776,967.9015251654727,5.0,4.0,6.0,10.0,1.0,391.160537731702,1823.9249475854149,September,Accountant,Bad,NM
39.0,114.105342494899,25469.048933224985,0.08410118100737662,16.80089880387095,27.745148815875904,17.0,17.0,453.628456777828,1958.4397060556842,4.0,4.0,5.0,14.0,3.0,104.10416423329666,86.67197979272518,October,Accountant,Good,No
31.0,232.9918291345639,42648.142155068264,1.9285024279994616,16.54149418333003,24.83646397567265,36.0,3.0,297.324248251188,2982.7300026238963,4.0,8.0,9.0,11.0,1.0,1844.9314073993603,130.36328037161536,September,Architect,Good,No
28.0,69.18027134281301,28918.19843211607,10.182320917405857,12.141821683892204,33.690344170892686,18.0,11.0,216.2217272044971,3414.912765569064,7.0,3.0,9.0,11.0,7.0,857.8588334125969,546.0931689553512,December,Developer,Good,No
36.0,19.13868474295595,12782.099086376445,14.057735288500943,22.415833816563975,28.797001539772374,17.0,17.0,388.82211523475564,935.4717692580302,6.0,6.0,16.0,11.0,4.0,1511.7432193554214,114.92868595410789,November,Engineer,Standard,Yes
