Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
19.0,110.7883839653247,28505.974178038734,11.256669942234339,18.892173125332135,33.10048329800845,17.0,12.0,751.7741087244691,2596.9388746366603,5.0,3.0,3.0,13.0,1.0,583.6461760160786,394.0845414009516,November,Doctor,Bad,No
18.0,208.179757287773,11143.272218165062,13.814862159686136,17.14211615006832,29.921365457372,34.0,29.0,202.28882010600947,1464.735034423967,6.0,10.0,23.0,20.0,5.0,732.7970182662913,7.087670742414858,December,Entrepreneur,Standard,Yes
47.0,160.68770555587437,36459.32115774778,-0.4336335068816801,19.725988632475605,40.04161663848389,24.0,8.0,384.0607650702059,2930.531337453584,4.0,4.0,2.0,12.0,2.0,478.6800791446861,158.50749560507734,October,Journalist,Bad,No
31.0,140.77103202684896,25148.189016597637,20.79700403293754,22.812973590689182,34.690742421400245,20.0,10.0,390.5700306329021,2105.3200278317713,3.0,7.0,3.0,13.0,1.0,377.76010399640813,2107.9137832858223,September,Engineer,Good,No
38.0,331.06101608341396,101002.9320488487,-2.4089741957591038,22.332340629751855,32.25105404055068,11.0,4.0,588.3530482494073,6027.015408487557,4.0,3.0,6.0,6.0,0.0,370.27751480326447,25.39375180864326,September,Lawyer,Bad,NM
29.0,76.50292468736488,14489.499382632726,2.8066130414501416,25.727369108559685,32.558979459690214,12.0,4.0,247.43156719629772,2649.1055179305586,4.0,4.0,3.0,7.0,3.0,498.8053591511778,841.083068222202,September,Doctor,Bad,NM
30.0,278.88094629652215,85001.53334274239,4.458341520422081,24.99962464607023,40.8939789072661,11.0,10.0,263.9100924828291,3736.817825306993,6.0,4.0,7.0,13.0,4.0,1031.4977239958027,291.3877122204583,December,Entrepreneur,Good,No
38.0,114.47465985775291,15469.310685330365,18.00376782530086,15.685333610912494,30.953864777590066,23.0,13.0,367.0888376790816,2956.127420186341,6.0,8.0,9.0,10.0,1.0,1279.6325250520945,94.0407862222485,December,Mechanic,Standard,Yes
18.0,113.05511951244888,26210.78566317863,13.793133281980865,17.880418593066054,30.85641939436683,19.0,19.0,263.51099958845384,2408.3685644711563,6.0,5.0,9.0,23.0,3.0,801.9439210687776,94.8698600454475,October,Entrepreneur,Standard,Yes
45.0,231.26079663016316,95677.96760625426,8.154452875101455,28.574517413370074,34.09950493288485,8.0,11.0,249.12777542817926,4292.830971941019,4.0,3.0,5.0,10.0,3.0,214.87713873540255,378.2690714973162,September,Mechanic,Bad,No
