Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
16.0,359.00294095207033,82432.9865159828,8.333140788218635,23.849372916919663,28.115070723008525,7.0,8.0,323.98241897699484,5317.978739346665,5.0,6.0,5.0,15.0,3.0,843.3485344111898,54.84787887503704,October,Musician,Good,No
38.0,112.41542102097141,50496.0928467114,10.272748448939925,22.348020880486615,32.245317858972804,23.0,12.0,515.3901863815237,2177.879319187399,6.0,7.0,6.0,9.0,1.0,1810.420039154892,120.73698558421411,October,Doctor,Standard,Yes
40.0,84.25891006707981,24910.896200469917,11.868604055501272,19.228378430860914,29.00485330558479,20.0,19.0,345.6246270224865,1946.353568725221,7.0,5.0,4.0,11.0,5.0,1534.856894776361,216.60642638364635,October,Scientist,Standard,Yes
45.0,123.20413063289308,26043.771540920527,17.91440471994363,23.00602106704281,32.312505172551234,21.0,11.0,217.01380840062993,1700.9216755896846,5.0,6.0,11.0,14.0,7.0,1153.431210081147,369.6569812838148,November,Journalist,Standard,Yes
36.0,252.07410063822695,30334.114001117076,23.52871887981318,16.58977059003854,32.742049912867564,16.0,17.0,284.3774973438184,2693.837550806829,10.0,10.0,8.0,19.0,4.0,872.6421593582786,1622.189593839159,September,Manager,Standard,Yes
36.0,176.616674305694,223767.33275677983,8.67721693789347,25.494802386441734,37.50000857058448,11.0,7.0,702.0376048945014,6435.891969105665,3.0,5.0,3.0,11.0,1.0,553.6090989004646,295.7250993532382,November,Teacher,Bad,No
16.0,403.9606357640736,35182.58726046484,29.375854930046483,17.654733225169423,34.33814859968868,44.0,16.0,195.5635184487871,5162.197606624455,7.0,5.0,11.0,18.0,2.0,560.5085167581544,56.20360112590426,December,Musician,Standard,Yes
20.0,117.42207378741425,83296.23347110458,8.588327096903786,23.783409612706862,38.92314916337641,44.0,22.0,489.4773334366778,4925.964983190131,7.0,6.0,11.0,18.0,4.0,3660.752696799669,222.1101704218437,October,Teacher,Standard,Yes
27.0,185.8083061705128,32223.316760883517,10.152143057868496,17.242503403380056,33.406509277547784,12.0,11.0,227.58131166184594,3223.2991324758736,3.0,6.0,13.0,14.0,4.0,894.1258536032858,243.87246741620575,October,Journalist,Good,No
37.0,101.75072813145884,32611.151278559686,11.15542614810548,20.574726283622056,27.46282011183694,29.0,13.0,448.5384809558725,3092.200263191693,6.0,6.0,8.0,12.0,5.0,1191.2018002851855,183.83070886234987,October,Writer,Standard,Yes
54.0,146.38963017212686,15962.296065494618,13.274229001487562,20.156386170569363,33.75328696988534,35.0,16.0,265.40257931250494,2191.3496607629195,2.0,9.0,8.0,15.0,5.0,1150.199223501359,253.29290891944657,December,Manager,Standard,Yes
51.0,136.92156745917245,54150.308074852044,4.108521774474561,20.105508886157452,34.753587558166465,3.0,4.0,537.0791280265856,4851.4920033403205,4.0,5.0,7.0,14.0,6.0,956.4146342127485,384.4781216203377,December,Developer,Good,No
32.0,232.58572740173386,34513.87977488683,29.128726409181407,27.969519264861617,36.43255505191632,7.0,9.0,257.04272533951155,3175.3130225879536,2.0,3.0,6.0,7.0,7.0,425.36921025952836,380.53990248511235,October,Developer,Good,No
30.0,189.48645407035158,23006.421562440686,3.5532230307576356,24.45026374343462,23.23089437211719,52.0,10.0,411.1028277598557,2747.7976489889597,7.0,4.0,7.0,14.0,1.0,838.1267956683135,278.7144473835265,September,Doctor,Good,Yes
