Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
28.0,392.63920170872973,58561.71119277653,5.924653786766477,29.13484707436203,33.851728462950035,6.0,4.0,313.99098157082005,9907.740373764804,1.0,3.0,15.0,6.0,1.0,120.30686183323775,2095.0602822293054,December,Journalist,Bad,NM
36.0,143.880850059328,81004.89883872648,9.223055914906954,21.639894057096228,31.21571571225648,24.0,20.0,264.2071162703803,5522.47884910906,7.0,5.0,11.0,13.0,5.0,1668.430357158138,479.07762961990124,October,Engineer,Standard,Yes
31.0,42.82515980350492,7782.524891671594,11.01367197937397,17.751948870433466,26.860357963069312,21.0,12.0,222.5207036751394,2342.9389929378412,8.0,5.0,8.0,23.0,3.0,1286.7816342385365,26.642534580335592,October,Engineer,Standard,Yes
23.0,13.56766637435149,11180.61593463683,0.8680523997172394,32.29850457671864,30.60444143917234,11.0,13.0,592.9912043116043,1873.241988374411,6.0,5.0,3.0,22.0,2.0,862.5150523891625,1858.3187633831144,November,Musician,Good,No
50.0,95.0546683793427,22793.761533783527,0.03135619324700656,30.443492111713454,27.451806189446366,1.0,1.0,225.02563940011512,1804.5865254577661,3.0,4.0,5.0,5.0,2.0,902.2990912320063,11.00616617757639,October,Lawyer,Bad,NM
39.0,277.7793565942745,41646.009282164465,18.6583757890423,19.729747089628574,36.89717229168956,36.0,21.0,224.94215335247085,7213.409075717065,5.0,6.0,6.0,17.0,3.0,1957.399204377938,241.55421661705395,October,Journalist,Standard,Yes
21.0,210.33970496753923,13069.623229151548,14.85213300234264,8.164718631613994,26.277734885634207,35.0,27.0,150.1334049280893,784.2907689901776,7.0,10.0,10.0,16.0,8.0,2369.695859707757,139.4948808390915,November,Teacher,Standard,Yes
27.0,63.49927973169368,49995.512244424004,6.238202107636283,24.656948735848744,33.328547760399964,12.0,15.0,474.6650661213986,1912.987182817064,3.0,5.0,5.0,11.0,2.0,2155.1203098973374,121.830852880403,October,Scientist,Good,No
31.0,204.27578717734085,11903.793249069422,16.496154630403378,9.497058504404606,29.410115155335777,25.0,15.0,160.09249282995472,790.8614194515944,5.0,5.0,7.0,16.0,2.0,794.816753399313,2399.6886428867037,September,Media_Manager,Good,No
45.0,223.20489493570622,45698.08581223512,13.45499616970196,14.5073775086272,40.600346677791,17.0,12.0,329.9414076276289,3894.7171195335354,5.0,6.0,5.0,16.0,3.0,354.5120715994841,68.86302681003258,September,Engineer,Good,No
35.0,450.31500378425625,427329.0061458389,25.132454101416524,13.22837257818071,26.8249542210124,15.0,17.0,437.4068700194181,10994.749536967938,4.0,4.0,7.0,10.0,6.0,1854.5539281018018,328.35372043431687,December,Architect,Standard,Yes
22.0,77.41306614224892,25847.18427807725,9.431080784155238,20.977236728858088,25.948018687122193,4.0,3.0,276.42014797294564,2246.553447128591,5.0,4.0,4.0,8.0,2.0,2005.813707842641,30.664417864120693,November,Doctor,Bad,No
33.0,141.45992674103428,59549.31096535155,6.2084248250428224,19.820442031240304,34.2238492381725,9.0,6.0,693.4520117407604,4966.981377803285,3.0,5.0,5.0,10.0,4.0,332.6071653990284,0.26204321359871585,October,Manager,Bad,No
36.0,10.446859272827341,31180.696809756195,10.685278812621974,15.90282723045442,22.524951553702074,40.0,17.0,523.7976724991646,2738.579419171387,6.0,11.0,9.0,13.0,4.0,2412.981406311171,117.74494906685581,October,Entrepreneur,Standard,Yes
18.0,107.42225411155049,51351.781295975605,7.542701973641375,12.328464610544927,35.640582147801474,16.0,7.0,272.25818501307117,2599.204928380336,3.0,4.0,8.0,20.0,4.0,2047.5943722713155,320.56981297345055,December,Scientist,Good,No
26.0,219.00314118498514,11084.666097547772,5.893726138557749,16.559931463618,30.370547741833157,7.0,18.0,214.75786843044463,2209.7101184083363,7.0,6.0,10.0,11.0,3.0,2572.6143777350285,559.4691258115598,November,Musician,Good,No
32.0,174.71282297380404,185631.69880572965,-0.7962313356077217,25.472642663878613,37.968946234251646,7.0,2.0,970.0691507361481,5967.55985618143,3.0,3.0,2.0,12.0,5.0,22.38697544616468,76.10775168366123,October,Musician,Bad,NM
32.0,343.9763318743993,180454.22237709828,5.8911201660010875,22.289338216005888,37.586063593098295,22.0,12.0,278.3661372598382,4564.154963322648,4.0,7.0,3.0,19.0,3.0,1316.0928396433103,59.80384169243051,November,Doctor,Standard,Yes
