Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
32.0,216.34629950368603,16812.64110292466,13.763647916258602,11.927471444301375,32.74532310136412,17.0,21.0,182.5587098418312,2665.099157599567,8.0,4.0,13.0,20.0,5.0,2832.8249449331647,1231.9930671639906,December,Entrepreneur,Standard,Yes
31.0,287.23715016766533,44153.46289421902,7.483834434622871,30.90667012974717,31.43341013769909,1.0,6.0,368.62827969561044,4076.5062326283714,3.0,10.0,4.0,9.0,1.0,214.78642493323488,2909.490590178301,September,Entrepreneur,Bad,NM
18.0,24.874479047442097,7930.077757345655,11.473929480520045,12.378970237731721,40.42866579864191,19.0,26.0,307.5677515236931,1159.3094763175188,5.0,5.0,10.0,16.0,6.0,790.6428385219135,183.41899815837687,October,Architect,Good,No
21.0,111.25807347112625,28103.364484661306,8.10626518315323,22.575255019813255,32.144904748243746,15.0,27.0,801.6514959440301,9776.548375079965,5.0,7.0,9.0,13.0,2.0,1965.0180404934958,130.3277014198909,September,Entrepreneur,Standard,Yes
23.0,360.30049212685134,134510.5955689752,10.01107718949877,26.790246355969543,34.38131780141972,17.0,8.0,505.84302252830355,7212.093781349737,5.0,5.0,12.0,13.0,2.0,247.89711106053153,192.44086158645825,December,Accountant,Standard,Yes
49.0,208.9508098293671,34351.48780740334,10.621762854326434,29.53385686636591,34.323968873553476,3.0,5.0,342.58636089485185,3162.127724097768,2.0,3.0,4.0,12.0,3.0,116.48793776794578,69.64542280252832,September,Teacher,Bad,No
49.0,99.17725766888526,37479.79013791322,-0.8521629435371025,28.433608953528562,41.13944011576459,10.0,4.0,448.49236370428423,3660.7163541392265,3.0,1.0,3.0,5.0,6.0,626.8497358271634,383.6706924656329,November,Accountant,Bad,NM
29.0,164.6679658225813,50152.2987742002,14.356597060006724,6.623990949763254,27.018957896115218,32.0,26.0,404.264633321204,2498.148574636944,6.0,6.0,7.0,14.0,3.0,3802.1026984044934,277.7799344743542,November,Musician,Standard,Yes
42.0,229.6914946408907,104404.03751801715,8.218278857741094,23.958412670814596,27.863126874964177,27.0,16.0,487.936478228639,5536.680582995259,7.0,6.0,15.0,18.0,5.0,618.5569352226512,486.58639653827606,November,Mechanic,Standard,Yes
36.0,442.9084435384606,103225.51612173671,12.205779604294897,14.47337774320232,28.460972722331842,16.0,4.0,290.8976519665731,3102.948802569267,1.0,3.0,10.0,13.0,8.0,719.3259930633105,385.57802726260576,October,Musician,Bad,No
35.0,243.79201854615707,68595.13727303753,7.663833004493011,28.358735363762378,32.54966034699849,3.0,2.0,371.87473762533625,6005.397203881922,3.0,4.0,3.0,0.0,2.0,138.01522792733792,909.3829478460882,September,Lawyer,Bad,NM
40.0,4.317605570388363,8917.629891002713,13.159531448390457,12.643660675720469,27.365441942359414,4.0,9.0,249.64539106322187,825.6039509668522,8.0,2.0,8.0,9.0,2.0,405.25207629373347,2055.2077197303743,September,Entrepreneur,Bad,No
30.0,15.452622239021371,59911.6429228814,5.026475349719625,23.180962379933646,28.297613552193386,-1.0,7.0,617.701418420713,3098.6028811704064,1.0,3.0,6.0,7.0,0.0,60.02517269177519,77.96474323057458,September,Writer,Bad,NM
39.0,288.36478664903234,51688.60952201698,15.48036330619589,10.36496376128349,33.29841532088986,13.0,12.0,454.93959510845696,2323.3589507429588,4.0,5.0,9.0,12.0,3.0,1277.8997689374062,1736.8101365545892,November,Architect,Good,No
37.0,443.95002119802115,103020.45683399611,5.183123122419509,23.71859042166392,30.162473764555422,6.0,9.0,708.2046784220681,11148.546409246323,4.0,4.0,9.0,1.0,5.0,723.6435645901747,664.3124987432012,October,Entrepreneur,Good,No
38.0,398.6216188757818,414816.3318326382,8.277277833704392,25.219822452334938,38.32799441184994,4.0,5.0,603.7455142660098,11388.550522683607,0.0,6.0,5.0,2.0,6.0,1121.8490027500775,568.3395262749976,November,Engineer,Good,No
51.0,26.90449015622779,11925.628050207291,3.9551750045627507,15.821727210624374,32.46617519361397,19.0,21.0,487.7784075833762,1909.305687730197,9.0,5.0,8.0,17.0,4.0,2169.390810804643,1526.8867218922874,December,Mechanic,Standard,Yes
30.0,150.15268564378633,26413.157007620735,12.24902591240101,17.132803581827375,35.31545714227835,32.0,29.0,261.74852263081414,2141.7511761523574,4.0,6.0,13.0,17.0,6.0,1742.7093309841894,201.97522477325327,November,Musician,Standard,Yes
31.0,119.60044000806985,9777.116613982307,5.96881481481519,23.913532673031114,29.322750464253765,13.0,7.0,184.530820977682,1289.2410416222456,3.0,8.0,3.0,10.0,1.0,1170.3314226285063,291.3464358852366,September,Doctor,Bad,NM
29.0,210.3454338595408,17186.725583487354,3.6202195390720213,19.129118275359133,32.13035614691732,19.0,1.0,221.96848149975696,3040.231169683764,3.0,5.0,5.0,12.0,1.0,472.7875216209137,1644.815777010142,September,Mechanic,Bad,NM
31.0,140.64511277585217,7907.707729700764,9.660721430840951,22.460467885741366,29.41220253919143,23.0,18.0,278.1709663679188,1013.9217024425446,5.0,5.0,6.0,18.0,4.0,851.6771528408848,4488.051667589477,December,Developer,Good,Yes
54.0,75.24954644842049,22708.597281435905,10.768382152776447,32.4405419243281,32.19078290383577,27.0,7.0,596.6567255060187,1371.2378721989853,5.0,5.0,2.0,9.0,1.0,545.4635597334288,2692.9294374984534,November,Mechanic,Good,No
43.0,156.66213327628927,51652.31749818781,19.58032223864625,31.527291481264626,26.921251440705223,10.0,13.0,368.69469848830806,2432.0595168559353,4.0,6.0,9.0,16.0,3.0,3771.6587981169596,286.21395754331263,October,Entrepreneur,Standard,Yes
15.0,93.8238549114101,25438.00614068046,16.67653184931247,14.434141599092982,21.037795048347512,17.0,24.0,313.4343488912158,2629.235721319477,8.0,4.0,11.0,13.0,3.0,1089.241651536566,2686.195146466703,September,Media_Manager,Standard,Yes
38.0,685.9286273876548,45038.96018262322,2.3887506142794024,27.019435976382113,35.71944776512068,4.0,7.0,419.76065561821747,3083.766871125459,2.0,3.0,21.0,10.0,0.0,574.8394121112607,1246.7125243239987,November,Writer,Bad,NM
48.0,430.6296723309169,11049.394797741093,14.948239896023722,15.084641222343635,31.34460780912824,51.0,21.0,178.85061845899682,652.3022486572912,8.0,10.0,8.0,20.0,8.0,1622.740170322579,22.023211801874012,September,Manager,Standard,Yes
28.0,41.16949054550972,15102.897015811192,8.629584072142332,22.94272911563985,32.87935340257824,13.0,3.0,261.1043542844193,733.8006156706774,3.0,6.0,5.0,20.0,4.0,415.2358959830008,28.09079043952282,December,Manager,Bad,No
32.0,37.28337465834781,21486.71939732993,13.3145552293565,1.62631673955525,36.10970867575753,26.0,23.0,324.2117509524918,2094.879454497103,8.0,6.0,9.0,20.0,6.0,4834.027577455454,252.21599213754172,September,Lawyer,Standard,Yes
45.0,3.262729770172071,28749.969365577203,18.16682295035459,25.86262135602169,29.593703571679416,8.0,13.0,1018.5293288893116,2200.700078578115,1.0,6.0,8.0,17.0,1.0,1229.6428178557196,142.34345200422047,November,Doctor,Good,Yes
32.0,200.37079115047376,49602.67249278793,11.423576017701794,31.83496116999504,32.77663417629368,38.0,25.0,442.7413425107238,6179.064696599398,8.0,8.0,6.0,12.0,2.0,1005.8473509118444,26.386661622625383,December,Teacher,Standard,Yes
28.0,148.23510778119226,13731.102279591283,23.454118761546592,19.009605677886952,29.743224661045623,37.0,20.0,194.52975975917403,992.5927201160642,7.0,6.0,11.0,22.0,6.0,2006.6525378715344,12.431372770117832,October,Scientist,Standard,Yes
37.0,190.86930889558354,15034.664313808258,5.789714332688188,18.635450500707975,35.43523857283286,8.0,15.0,347.1140468513312,3528.6848676487025,3.0,5.0,4.0,12.0,2.0,415.49860003072735,69.77991977465385,October,Lawyer,Bad,No
49.0,103.48957605939721,30099.806604460602,1.7533835243725697,22.856809356886004,36.76837969114829,49.0,7.0,515.7843106050647,2631.5174023842665,5.0,9.0,1.0,13.0,1.0,2453.620317469197,153.61233552611577,December,Lawyer,Good,No
37.0,179.29882406134445,129363.74030536848,27.427538114379605,10.370450500436789,37.78820090081415,15.0,27.0,584.5654975954824,4348.551235663499,7.0,2.0,10.0,12.0,6.0,2508.12600473639,284.67128720198605,November,Musician,Standard,Yes
33.0,74.46072604210208,16154.381078438611,11.566140437534,26.469214539872212,28.317291447837835,20.0,12.0,347.14456738894285,2297.1004336525525,10.0,4.0,6.0,15.0,2.0,538.3853646958487,815.9117871081737,December,Entrepreneur,Standard,Yes
21.0,253.56373283392358,487385.5018600584,0.6751681273453016,16.29378504324717,36.30401491793813,46.0,24.0,904.2473080814325,11596.119290566898,4.0,7.0,8.0,15.0,3.0,624.869759882235,324.78236040174437,September,Lawyer,Standard,Yes
43.0,274.8962134709473,44318.91306879841,13.171554712932831,9.62179562080712,29.22848520990989,19.0,21.0,101.46405713401444,3794.448495645397,11.0,8.0,10.0,21.0,5.0,1265.3123978470446,132.5151166169124,October,Lawyer,Standard,Yes
26.0,114.59983568902531,102277.78408861562,3.2075704454543335,19.645357414601847,35.12697451270005,11.0,10.0,899.5370996437719,5390.959056407075,4.0,6.0,6.0,12.0,4.0,1154.9475280674271,324.5537295501635,November,Architect,Good,No
32.0,171.7676613153662,93831.95686660126,7.197342960604363,13.247333216330503,36.51820973283525,32.0,18.0,370.444874604156,4972.6934275412705,11.0,8.0,9.0,23.0,6.0,4974.145449391463,365.43673100154683,September,Musician,Standard,Yes
23.0,782.116635018792,540749.895866624,4.929565350149826,28.66805186749434,34.583711106077345,13.0,18.0,466.75177245295777,12068.62905355519,2.0,4.0,3.0,27.0,2.0,231.5678565907846,358.36399138887583,December,Journalist,Bad,NM
23.0,195.42054880864134,91363.69482747724,28.79662992922346,15.840408752124802,26.028081745110388,31.0,16.0,351.9355567346935,5250.141655880241,8.0,7.0,9.0,19.0,6.0,4381.442238362194,386.96533104168503,November,Mechanic,Standard,Yes
46.0,254.50255258008917,430433.7012172356,-1.6305481436524207,26.386700860027645,41.856007248069375,6.0,2.0,685.1070249991582,7064.226748016267,0.0,5.0,3.0,19.0,3.0,222.18103969343505,282.00042671244023,September,Accountant,Bad,No
47.0,395.6751188875054,22155.12994848821,13.446762435601716,15.759521796116758,31.195790353154408,14.0,7.0,299.2232991197052,5096.554519176972,6.0,4.0,9.0,17.0,6.0,1591.305813443056,439.4788149585602,December,Journalist,Standard,Yes
30.0,73.11087532021155,16140.515249727301,-1.930859831916882,20.56021702376495,29.962855705275306,7.0,2.0,243.54148698125053,1419.8591958635702,7.0,6.0,5.0,10.0,2.0,875.7259674315625,841.892903839007,September,Engineer,Bad,No
32.0,178.27703071566592,41909.01908399896,9.054698307825777,23.55727744719246,29.747360645105992,7.0,6.0,316.1793737043432,1316.6375173531126,4.0,3.0,23.0,18.0,1.0,145.1836694094524,146.0765803344889,November,Teacher,Bad,NM
47.0,14.001934048771796,27584.460867734924,10.33038781140646,18.82610070096166,32.740632146959506,31.0,14.0,811.1945046936885,3694.5464210018167,7.0,7.0,8.0,10.0,4.0,595.4689499692041,54.85066140411995,October,Journalist,Standard,Yes
52.0,422.064208306796,28988.698868181582,10.061008597781129,27.05934861315717,27.737083615226997,8.0,9.0,583.4180769620151,4983.372953836345,6.0,4.0,7.0,8.0,0.0,1041.0134109253847,3792.5473217409376,November,Architect,Good,No
40.0,213.92739981562187,459511.24739994726,-1.301809805524405,6.51313119538171,22.79469080571225,5.0,3.0,908.8225843941334,8697.34364271533,2.0,3.0,2.0,2.0,1.0,167.2278133596609,338.88018000623873,November,Doctor,Bad,NM
41.0,129.5196562235726,72961.68616921644,16.956855305473905,25.865514657049005,35.00189634942896,22.0,16.0,418.21852395684994,4927.195187731891,7.0,2.0,10.0,11.0,3.0,104.80189901918403,504.53545799373353,September,Entrepreneur,Standard,Yes
18.0,317.61277405697246,26026.940913325772,26.92620897078754,5.8843961921388654,35.74009093840846,16.0,12.0,215.80183509648683,1960.0412274850585,11.0,7.0,14.0,25.0,3.0,2297.6082269369317,264.9056587528632,September,Manager,Standard,Yes
45.0,147.69073559495237,89259.31586652005,7.26380184356114,28.524014971521694,37.52366891639769,6.0,9.0,501.20327337991466,5216.457207758026,4.0,3.0,1.0,13.0,2.0,914.4016877573728,2394.6130604403825,October,Entrepreneur,Good,No
45.0,194.4656666853029,51459.650014608975,7.543354974188539,11.403284698420464,27.511860909723623,53.0,31.0,342.62812084476343,2922.4616142642294,8.0,4.0,19.0,20.0,8.0,2421.257448447642,379.7352973519682,September,Musician,Standard,Yes
34.0,87.06787393319168,17339.46008150314,29.778168769635588,9.595750137214509,34.35961808360616,66.0,27.0,209.30336995551218,1824.9591972968055,8.0,10.0,12.0,25.0,8.0,2209.3900415235626,327.6646018715344,October,Musician,Standard,Yes
43.0,174.21134684200743,26044.543984791024,5.9538452756573825,20.499855305055632,39.14340375720309,25.0,15.0,230.38024136330765,2266.290703422376,7.0,4.0,9.0,19.0,5.0,1346.8363287351042,250.10590543278826,November,Entrepreneur,Standard,Yes
31.0,178.40103968676402,82780.81810788989,19.57651787413661,23.55743114413616,31.717391210832893,7.0,12.0,297.0761485919086,2093.6202122395325,6.0,6.0,10.0,5.0,3.0,1460.8533723121188,2.463610852311774,September,Musician,Good,Yes
20.0,90.79141844920306,21847.119481705686,13.207828879167838,21.849389792986358,38.194247785001075,6.0,13.0,577.1515565398887,3047.751113357955,6.0,1.0,8.0,17.0,3.0,1571.0984307053611,2815.3091202640585,October,Journalist,Good,Yes
