Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
37.0,128.3300521637399,15209.590001390447,7.550661014207307,18.75316119666701,34.6369756146239,20.0,6.0,455.69548162854846,1781.278288509212,6.0,1.0,7.0,11.0,2.0,328.4388524270324,557.0758879232046,November,Accountant,Bad,No
16.0,91.17219692825519,67081.12468879748,18.472754684280392,22.220931296205094,35.916957834660494,19.0,10.0,788.8384424686926,3608.558517870407,7.0,5.0,12.0,16.0,4.0,1666.796386756231,1169.5460249981513,December,Manager,Standard,Yes
29.0,91.43826335748919,25779.564879786092,7.561158612480476,18.872623625189362,34.48160917757859,13.0,7.0,325.9472313305058,1496.5015287210783,5.0,6.0,9.0,11.0,3.0,1322.988528930107,30.54070594792462,December,Accountant,Good,No
35.0,194.27627109438805,17648.243053167313,9.391686537004514,14.281683105276386,34.57449771725702,33.0,19.0,251.82359769717348,1355.5850200558252,6.0,9.0,10.0,17.0,6.0,1838.4170132584047,117.38956649117128,September,Musician,Standard,Yes
50.0,126.64169542071694,46697.354160664894,8.526455956509064,21.20466543424999,34.07510303488871,26.0,9.0,369.38666201683054,4525.533826732404,7.0,6.0,14.0,17.0,4.0,1612.9382380430998,322.8449387214305,October,Scientist,Standard,Yes
38.0,814.2905164295922,195475.51722337992,-2.367769009475049,29.12658153311714,24.76030508958776,13.0,3.0,523.8771160920599,14717.740460974945,2.0,3.0,3.0,2.0,2.0,5.626169036223637,209.30964362147316,December,Engineer,Bad,NM
28.0,38.09045920625092,13677.602531199365,9.436468211032324,20.093975397845497,38.351183375399586,34.0,27.0,172.04453444998697,1016.3469347780655,8.0,6.0,17.0,19.0,4.0,3886.5716377029867,44.33147123147593,October,Scientist,Standard,Yes
44.0,242.86249202088527,14659.0314570347,3.9523777128372295,22.18718354111644,36.33824373327636,0.0,10.0,136.5716475986997,1333.4409844625359,5.0,4.0,8.0,4.0,6.0,852.2910337387664,143.60576899466463,September,Musician,Bad,No
18.0,152.24522287946772,64514.90130480294,23.606383828355636,18.979528953124486,38.79564624335602,20.0,8.0,709.6764252154463,3280.3892736161984,7.0,5.0,5.0,17.0,3.0,406.88871730614704,1779.3752302590303,December,Writer,Good,No
37.0,217.62517081380884,82120.58954705411,7.158397210085656,25.7754524155514,30.195711395394856,26.0,10.0,404.64366118470593,10379.64056344955,5.0,6.0,8.0,9.0,2.0,1508.6741471690668,393.13469629711375,October,Entrepreneur,Standard,Yes
19.0,116.11205065994727,19377.75973646242,12.136501031520144,1.4519359648470926,27.575215676543074,1.0,20.0,171.1891334940684,373.44883689899353,10.0,10.0,15.0,15.0,9.0,3179.733778110138,97.40594993152095,December,Manager,Standard,Yes
