Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
31.0,141.27952853277213,19002.30899114974,9.481504299802573,14.730171431927602,33.82159909164383,5.0,11.0,354.3681769365344,2219.7045780974813,9.0,9.0,8.0,10.0,2.0,434.68655768883906,171.73272858882768,December,Teacher,Good,No
35.0,41.866774185652375,7990.891075818726,5.195127988543632,19.033845883365814,31.113400235468813,9.0,9.0,385.24094653532825,1550.3365550170636,2.0,6.0,9.0,11.0,2.0,777.0621796652902,506.73511611412823,September,Lawyer,Good,No
27.0,41.6812168662471,10251.6750502629,2.19353445641935,30.475593758523303,27.373458638517103,17.0,5.0,366.7054178560277,442.74536535648053,3.0,3.0,17.0,14.0,5.0,1052.7657423251233,4447.683306562334,December,Teacher,Bad,NM
42.0,138.2760462130676,8376.084685722079,12.861890598401349,1.9442392051562631,25.050246506410087,8.0,6.0,265.16233098887744,2940.5352447272203,4.0,3.0,3.0,24.0,0.0,146.6656017325133,4409.191058132513,December,Entrepreneur,Bad,No
33.0,328.00024532938346,292997.483877225,20.00985702196264,23.177054792468823,34.85384499889403,20.0,14.0,891.7854664756763,12199.05600968372,4.0,5.0,7.0,10.0,1.0,1605.853333882832,125.1908866225742,December,Accountant,Standard,Yes
46.0,291.3643963534689,119185.30089552296,5.195985686059913,23.669738908076397,27.985974814069763,2.0,6.0,525.062525295971,9278.33402545153,2.0,4.0,2.0,10.0,1.0,130.83061275585146,228.17545273741723,October,Accountant,Bad,NM
32.0,321.46091874386593,616236.989008859,20.34241396665622,13.462049723827079,42.90658618782787,14.0,24.0,407.075332814224,3778.486217379089,9.0,10.0,13.0,17.0,9.0,3441.476880342305,744.1372202523975,December,Scientist,Standard,Yes
21.0,396.5888590186559,333277.88672164123,5.807088072219976,27.535593124094476,30.49325170542725,18.0,9.0,536.7760614516006,11444.353665433075,6.0,5.0,7.0,14.0,1.0,376.63562694188175,234.56898226150446,September,Manager,Good,No
24.0,107.62225987815206,44253.22626591196,18.475071524749897,6.354478660047732,32.413374463582166,10.0,7.0,378.20251095460253,4295.160204306933,4.0,6.0,3.0,9.0,2.0,1755.4822509390556,285.86408404776324,September,Media_Manager,Good,No
31.0,241.7785307556717,42768.32244174492,5.967272594655693,11.044726080931639,34.697109187312215,3.0,13.0,589.6789867906524,4170.579221572243,4.0,8.0,15.0,12.0,2.0,771.8270670760392,1900.0801153748066,December,Accountant,Good,No
