Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
45.0,63.103183769657264,8887703.946664236,7.780039214108353,23.29670206509911,34.05001643181201,5.0,8.0,162.20705049501424,320.8993485676002,4.0,5.0,5.0,14.0,4.0,1009.4214610341367,5.741789526586885,September,Journalist,Bad,No
34.0,390.5353716765842,55621.793546241686,8.119742294647065,24.096408948230305,38.10712834533474,13.0,2.0,642.0322060333456,6519.566052815852,5.0,7.0,4.0,13.0,5.0,463.47056910143806,138.74608857373835,September,Architect,Good,Yes
28.0,272.35786362970566,53643.01801063516,23.789369896054392,15.329159721314113,28.14011222237738,30.0,8.0,316.71928937534767,6066.97958813999,11.0,10.0,10.0,17.0,4.0,1290.7114454853327,325.53699564022025,October,Scientist,Standard,Yes
21.0,373.6289094684154,85732.34791590004,17.836848743575874,20.611275388577667,37.813617340065385,15.0,12.0,552.7419363042247,4159.655842625242,5.0,3.0,10.0,12.0,4.0,273.76414116703995,48.05357100196012,November,Writer,Good,Yes
49.0,32.492766526698105,63784.729461925344,5.752319046785384,23.68990254472351,31.390766606971805,18.0,14.0,674.3327356169649,3216.256772794067,1.0,2.0,3.0,8.0,0.0,131.61966337542813,457.5228558203186,December,Mechanic,Bad,NM
22.0,380.155038112567,168160.0970328994,6.791153142274336,27.05056460765053,36.50773697449015,13.0,15.0,574.7637545967928,5344.082405198842,7.0,5.0,6.0,15.0,0.0,1107.305368078853,64.3492868960571,December,Journalist,Good,Yes
19.0,27.52047009965146,16442.34800624906,0.008988523650877767,25.290497830841048,28.496341526762695,11.0,13.0,399.55722635527354,2021.70455805287,6.0,5.0,4.0,11.0,2.0,2389.960367444202,203.3783571920009,December,Entrepreneur,Good,No
43.0,102.47810871914444,106662.88944908428,16.3540326591754,27.874957716434892,27.103268503231035,50.0,16.0,435.3579107027913,3341.2134304726796,5.0,5.0,14.0,16.0,1.0,975.3565021116037,155.0990536449089,December,Entrepreneur,Standard,Yes
31.0,276.9217156105287,120295.13796141466,9.930684962404268,31.001842238998393,32.61694828527227,19.0,9.0,578.9217431844007,8111.689366475806,6.0,7.0,5.0,22.0,2.0,853.0160082426947,2.1555160735057797,September,Lawyer,Standard,Yes
27.0,272.190616842102,23245.839846364634,6.335386871857629,20.779398324347426,31.728912739990832,9.0,10.0,261.26005640258484,3782.990773087596,3.0,7.0,4.0,12.0,4.0,3740.5711311033165,223.74382890888126,September,Manager,Good,No
46.0,193.60140818267345,70744.43874418092,3.8696287322078824,13.572730012134635,32.08300747690471,5.0,3.0,528.4253784367185,5884.681406069788,2.0,3.0,1.0,5.0,1.0,16.46782629972701,2773.46711670511,December,Teacher,Bad,NM
41.0,108.95033096960269,29489.98283071209,10.874647269746486,23.221192410790024,28.790734055027364,26.0,15.0,105.89165593418639,2279.10216215165,4.0,6.0,11.0,14.0,2.0,306.1034000762102,3678.9520557790065,September,Lawyer,Good,No
33.0,118.33543743552433,70472.24385501929,1.4931621476752532,26.682354942990628,35.84554431690599,17.0,20.0,359.9960811178621,1619.002528411351,2.0,6.0,2.0,4.0,4.0,1723.2779531788137,341.06981863367656,September,Lawyer,Bad,No
40.0,93.45861879361665,18773.44503789591,-2.2288278704593125,14.383884237983523,29.6407946523548,23.0,15.0,477.7738056728989,1635.890399268428,10.0,7.0,10.0,17.0,3.0,1636.6261350147017,44.64678820135903,October,Scientist,Standard,Yes
30.0,528.4138831812688,65925.06263845571,-0.3475203992800182,14.713991147478737,42.00494120575412,5.0,9.0,279.97133981275044,10089.067317482128,4.0,5.0,7.0,4.0,3.0,898.5511085437611,139.63077027028828,October,Entrepreneur,Bad,NM
37.0,128.6903868525707,18350.366701710733,5.589257632735137,8.631707727933815,26.684148589786396,44.0,18.0,225.5722479912811,837.123632106331,8.0,7.0,7.0,20.0,7.0,1371.2498314710094,1462.8581486928604,November,Scientist,Standard,Yes
43.0,91.68531014859276,15487.34060317454,3.078280691088974,24.90439731118181,24.882974251354522,26.0,15.0,277.0852180944744,1820.752779082603,8.0,5.0,6.0,13.0,1.0,1145.3023466640714,4257.412862388932,November,Developer,Good,Yes
31.0,407.7849226468406,53912.646384873995,16.78088335135136,11.777636575153167,26.67089044808422,22.0,10.0,275.20214768584754,1866.2784866495458,3.0,6.0,5.0,20.0,3.0,428.42540427632787,110.65358706511147,October,Architect,Good,No
32.0,400.6202260747135,106426.14317257117,20.95963237588619,22.926423580499772,36.62756991926237,17.0,18.0,354.7259659806774,8913.39242200347,8.0,8.0,8.0,11.0,4.0,329.05770943014375,359.9693195994344,September,Scientist,Standard,Yes
55.0,125.88826215868778,47408.78298151008,7.904191325627199,25.231655373132128,41.775992704416964,7.0,3.0,462.38199444617896,3989.8044344540845,3.0,6.0,3.0,7.0,1.0,88.5262093225783,1588.274913711971,September,Musician,Bad,NM
21.0,273.0744222357433,23073.269239057303,2.8983849337795995,5.9857499128050335,31.60097625767825,10.0,28.0,185.17896688432936,1141.0554281389839,6.0,8.0,10.0,26.0,8.0,1933.3545066638062,2921.4034970484086,December,Doctor,Standard,Yes
26.0,95.83382356396959,12797.20935702152,15.663660582608554,12.102200263987072,30.302173841098725,32.0,26.0,262.99179380269334,833.4402747433799,10.0,6.0,11.0,17.0,5.0,2232.0929856566318,6.1141022529664895,November,Architect,Standard,Yes
34.0,84.00712953455904,86137.01407301311,16.980187712299756,12.007290397075394,32.28390425707279,55.0,24.0,605.0243886816895,3848.5044611085655,9.0,10.0,14.0,26.0,3.0,3180.846511048172,1.0652787554502794,November,Entrepreneur,Standard,Yes
30.0,109.17546090872908,10773.85209301256,9.816238650384186,13.767482619517352,32.27870786250666,45.0,25.0,170.08684010585378,803.7668090592271,7.0,8.0,10.0,28.0,6.0,2568.2658700098805,537.143612521505,November,Journalist,Standard,Yes
30.0,632.0968832567867,670190.2952504647,2.0109601388949194,7.528210434249935,24.40333644684628,6.0,5.0,518.2370297551088,13523.29021344569,2.0,3.0,34.0,6.0,4.0,180.51080853389035,122.55541509185223,December,Entrepreneur,Bad,NM
30.0,371.8801695048876,352109.9040495052,19.510580760091184,15.38044779401946,36.435042494572706,14.0,6.0,627.3650428263572,13469.066737414334,2.0,3.0,5.0,8.0,2.0,121.69014725867578,516.5630487834449,September,Mechanic,Bad,No
35.0,317.01565567327583,88695.9508225374,8.564729519887496,18.44079448720163,33.22631682025694,30.0,10.0,845.2169688373491,5150.8186770379925,7.0,9.0,13.0,15.0,6.0,3046.3495787621555,286.8028248699475,November,Teacher,Standard,Yes
24.0,388.28302577029353,42944.64726595329,20.108829426057735,29.172726359700277,23.866657985417554,13.0,3.0,183.56763845105613,1734.45258806443,2.0,5.0,2.0,7.0,4.0,351.55160149678426,81.82194598641658,September,Mechanic,Bad,NM
31.0,414.93778621477304,152992.51458677414,5.613046531066939,25.621763161833883,30.47466951604475,9.0,1.0,606.415322756711,6570.941430459321,2.0,4.0,6.0,5.0,1.0,63.07982565806606,74.56391315774013,November,Media_Manager,Bad,NM
54.0,12.68474540916375,20372.20763448615,19.667535480481934,14.421522389828453,38.65399377782658,32.0,21.0,462.2599040873133,1775.9234468906536,9.0,9.0,5.0,14.0,1.0,2977.672159231433,3949.279150807044,November,Teacher,Standard,Yes
34.0,57.73267487682872,37808.01729183603,9.621711047828608,18.416698806592308,33.61405573025496,24.0,23.0,502.19424539811075,3889.60851295478,4.0,5.0,2.0,16.0,2.0,466.2345877312017,426.6853819982847,September,Scientist,Good,No
32.0,111.80350724927932,23655.023081788626,6.027329431354389,25.65709062939129,29.54680509301636,5.0,7.0,316.81932020759234,2422.084710373433,3.0,7.0,4.0,13.0,5.0,1576.0301592398343,134.5256293587747,September,Engineer,Good,No
28.0,114.18761591239105,11829.391097131029,9.882280498048722,12.744354587265548,23.395195066123406,61.0,18.0,164.2202024668774,628.4314175309905,7.0,5.0,10.0,24.0,6.0,4299.52217295659,86.79673201552188,November,Engineer,Standard,Yes
31.0,395.4183170891219,144454.31302331836,8.668511609874898,1.2249928171193505,26.906783450225156,6.0,4.0,533.9137383541225,4257.6946984689575,1.0,2.0,3.0,10.0,1.0,150.91781920735326,111.64310538416503,September,Lawyer,Bad,NM
35.0,53.76325729873169,386085.12778899295,11.692664246255791,15.686860914986369,35.357980506608776,18.0,5.0,711.3209024764188,7412.8539367776275,5.0,3.0,3.0,11.0,2.0,643.5567826326552,192.19624575600045,December,Entrepreneur,Good,No
20.0,110.63266287455819,66854.0711406417,6.46300063879637,14.831101044395666,28.664341370921864,11.0,16.0,448.8548975650783,2886.597800194985,7.0,6.0,7.0,19.0,5.0,901.8916143894451,267.03469820090055,October,Teacher,Standard,Yes
43.0,120.37318165931799,44765.64845920052,6.596617416428732,18.12729023734829,33.947330614727754,23.0,4.0,339.772009071772,3131.338416636997,1.0,4.0,5.0,12.0,6.0,406.495169936322,320.9173631233152,September,Doctor,Bad,No
29.0,77.31023970172977,14882.274581723621,4.073340795113161,16.996634210640195,28.91843213698669,-1.0,16.0,384.9188163786217,1342.5377901207523,5.0,5.0,9.0,13.0,5.0,2085.689460625939,523.4932139155812,December,Lawyer,Good,Yes
30.0,43.62556822568933,19955.812627640513,9.675192955748216,13.802050016484259,33.894457520974626,18.0,16.0,273.0149423974533,1081.6188317302742,6.0,5.0,10.0,14.0,3.0,2000.878411456286,3806.483155618663,September,Scientist,Good,Yes
27.0,325.7553169893267,92884.94914970027,8.926033386866578,14.141934042782964,33.33448988722504,22.0,14.0,209.81493865535597,6973.089292792268,6.0,6.0,14.0,17.0,8.0,1580.9777607260312,533.9980323904402,December,Mechanic,Standard,Yes
33.0,128.2902332088806,38570.7682638047,2.9898289259804613,16.951393346440284,41.00585466604533,16.0,14.0,450.1366559727412,3670.5719373104716,9.0,7.0,8.0,20.0,7.0,1331.7206067739717,72.81403350436311,September,Musician,Standard,Yes
42.0,359.520070096401,145230.08356499887,0.06485729063765078,28.733191571290945,31.959273175518536,1.0,4.0,481.25146026335915,7195.4960661265495,3.0,4.0,6.0,4.0,2.0,177.8991100176655,41.39542894303915,December,Writer,Bad,NM
31.0,257.8270854304683,91969.25749441079,4.758531008143045,26.859505734440518,36.564525513759165,22.0,7.0,306.8096506303938,7427.519990993485,8.0,4.0,11.0,19.0,5.0,529.0423669151326,367.1516066082895,December,Doctor,Standard,Yes
32.0,86.47121842566574,25488.728071777256,3.326611868695494,27.431647957433597,31.11887686767901,13.0,2.0,294.3274004847656,2927.189317317406,2.0,3.0,4.0,13.0,2.0,309.2310585438059,2802.853525503082,December,Entrepreneur,Bad,NM
17.0,322.46055844081326,66377.23644749132,11.62602062659112,15.430540744965526,40.24039048706677,20.0,11.0,411.9168862194907,5442.431813825624,5.0,5.0,6.0,10.0,3.0,1272.6118841435941,79.77410264183706,November,Doctor,Good,No
34.0,353.0344040140387,46994.76326735714,9.85888090572714,3.959384245057854,26.037538146746442,36.0,17.0,121.19667654255613,2849.1157063856617,7.0,6.0,9.0,20.0,9.0,4002.8034265582432,305.38688251549377,November,Developer,Standard,Yes
26.0,157.75289163805192,33273.494841027976,14.862015202601949,13.741684051968434,37.32974294946581,11.0,19.0,260.8101444750673,3318.3276934193477,5.0,7.0,13.0,17.0,5.0,3000.572030784492,232.39671241117514,September,Entrepreneur,Standard,Yes
24.0,98.8451893316842,35317.17316298221,6.745705753241541,30.8271039723042,47.14164715093409,16.0,17.0,336.55831809932045,2222.3283563867744,4.0,3.0,4.0,16.0,4.0,1647.3534570103461,127.94901890864617,September,Engineer,Good,No
49.0,192.95866172779307,45847.793511799144,9.100206148574308,25.333342857442346,28.5530518883381,5.0,7.0,305.17847143951894,1310.3573764775956,5.0,5.0,8.0,15.0,0.0,326.70732546090994,3712.6957025409956,September,Mechanic,Bad,No
43.0,216.10538975502,146773.9884056891,4.5364035345590175,26.581174082358814,30.49160890662254,17.0,11.0,481.267884188601,7152.176032744731,5.0,4.0,9.0,7.0,6.0,817.0394979482885,331.828381179653,October,Mechanic,Good,Yes
34.0,220.29101002640252,43383.699887275805,14.636264550105054,30.616393156620916,30.35181911277824,19.0,8.0,470.55179194973425,1838.7002254358824,5.0,3.0,7.0,12.0,2.0,602.7617430672209,9.403786999984007,December,Journalist,Good,No
27.0,209.50819804537466,103768.38863904218,20.639543949545693,18.63108806680367,36.13600697799954,17.0,23.0,904.2587412206523,5065.609548991355,5.0,9.0,9.0,14.0,4.0,1105.3296389081952,243.17419969231744,October,Teacher,Standard,Yes
