Age,Amount_invested_monthly,Annual_Income,Changed_Credit_Limit,Credit_History_Age,Credit_Utilization_Ratio,Delay_from_due_date,Interest_Rate,Monthly_Balance,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_Credit_Inquiries,Num_of_Delayed_Payment,Num_of_Loan,Outstanding_Debt,Total_EMI_per_month,Month,Occupation,Credit_Mix,Payment_of_Min_Amount
20.0,79.00684916763468,14779.206534433371,5.555437607373079,7.102735341312439,34.66879066613639,18.0,17.0,268.8495985213075,2634.7311423827186,7.0,5.0,6.0,15.0,3.0,2030.2148319872813,228.9163713590597,December,Musician,Good,No
16.0,152.74730401562334,18947.507705463486,17.169282617962335,14.26166275738666,37.01210735711968,13.0,19.0,239.86014238856703,3890.25466380405,5.0,4.0,15.0,7.0,7.0,1704.8813097780983,257.90369513687006,October,Engineer,Standard,Yes
52.0,72.96535308885886,20504.57247000686,1.0542318811255669,15.679599958123333,32.92566424605033,63.0,10.0,304.1956879529672,2252.96391529085,8.0,7.0,8.0,18.0,1.0,1482.3800192213578,287.08235500894034,October,Teacher,Standard,Yes
41.0,192.54650986259793,9694.212741894511,18.57768783669673,18.670479705941432,24.596398600062535,14.0,5.0,307.6270966750445,928.777224210269,6.0,1.0,3.0,14.0,1.0,2075.1405070622413,1140.0470704324396,December,Musician,Good,No
32.0,764.7845967194506,94482.35123520171,12.503726028934437,15.831416224703787,36.97500642870699,32.0,17.0,352.60660655395964,4937.353837815834,5.0,6.0,14.0,14.0,4.0,1690.3332173849396,233.88208057106704,October,Scientist,Standard,Yes
46.0,113.92724224868847,45371.95870283768,14.863360645559272,11.252666333983882,24.805732359657675,11.0,14.0,429.34093376131375,3454.1148942272416,3.0,6.0,9.0,11.0,5.0,710.2663510697927,307.02995035903825,November,Developer,Good,No
41.0,103.01141142399933,43260.957524787555,3.8353068989870884,20.03172894554382,28.44310444895648,8.0,3.0,215.49665934188553,1438.8047460707585,6.0,2.0,2.0,13.0,5.0,648.6814432607316,489.29309592134354,December,Entrepreneur,Bad,NM
21.0,309.6396188780611,86159.30105025033,11.456763511552207,11.462479054463245,31.273309482486418,25.0,18.0,431.7716143868878,4742.476608231944,10.0,8.0,11.0,16.0,5.0,786.906747184239,297.5191930508058,November,Entrepreneur,Standard,Yes
25.0,24.37844488756535,125495.08960433128,18.602362405890464,16.64232118109095,25.493938240118837,18.0,8.0,811.2830768183547,8185.0581754018185,6.0,9.0,8.0,12.0,2.0,691.599751452045,198.31678870198823,October,Doctor,Standard,Yes
38.0,341.66307273946285,31138.51638467961,6.56395415541866,23.26246636136767,30.606075905840235,2.0,3.0,336.0431514567156,3360.16263963655,5.0,5.0,4.0,20.0,1.0,383.9037841282038,191.6426285195029,November,Writer,Bad,No
40.0,41.51606583216109,11806.152293878067,4.949911292143295,15.172287807330633,42.05350887596002,23.0,21.0,298.56924745110723,757.2867890180887,5.0,10.0,7.0,16.0,4.0,597.3928926109527,2891.6548754618616,September,Entrepreneur,Good,No
15.0,274.2609290169954,167464.72529265855,18.545272804438515,23.72650821324487,26.089686017598382,16.0,17.0,735.9491464637724,5459.856658492129,6.0,5.0,11.0,10.0,6.0,1631.5029384587915,344.6012737863977,November,Accountant,Standard,Yes
30.0,63.44711305177579,54710.150375359815,1.2213119413204367,25.65939600133737,35.02603779105401,12.0,17.0,567.3253959344603,3861.608239046924,3.0,5.0,9.0,10.0,3.0,317.03567745861193,236.37454719268726,December,Engineer,Good,No
33.0,149.24183035999152,58748.6719539171,4.551520401330549,19.702864006676407,35.164564229130974,15.0,18.0,814.7424998925629,4797.586086409076,6.0,10.0,2.0,8.0,4.0,1808.9817649010754,98.7757301238029,September,Mechanic,Standard,Yes
48.0,246.67709352150342,9650.277161020455,3.72861125365403,16.027540088697663,24.088478815588907,10.0,13.0,118.67574026654188,1760.1377190168346,8.0,4.0,4.0,14.0,2.0,650.9470174869737,1339.6821837860653,November,Musician,Bad,No
31.0,42.68405397376541,19447.73932934845,16.091240327556687,23.318985068133827,36.06002907121021,-2.0,18.0,328.12517188051527,1445.2848386359312,4.0,6.0,11.0,18.0,8.0,3843.7536079390447,76.74229672046168,September,Writer,Standard,Yes
35.0,145.27095959052969,10780.420902390153,12.114846854778992,24.82025835453419,37.479637462606476,28.0,20.0,93.40555610164725,1405.9573656423129,9.0,3.0,8.0,15.0,6.0,1744.9645788576615,194.4441157975464,November,Architect,Standard,Yes
33.0,215.29352378447712,39777.799503938666,12.46384373720193,14.880273451085714,26.807064674275622,23.0,13.0,318.3597976048387,4517.958653891231,6.0,3.0,4.0,24.0,6.0,1154.5931432203827,152.58104993197495,November,Writer,Standard,Yes
44.0,186.20193016592478,44918.39217811634,3.9218936656420986,32.19265148313212,33.52756397882427,4.0,2.0,470.0600418096782,4384.198137352449,8.0,4.0,1.0,9.0,0.0,155.1099892094949,120.53490504486828,December,Manager,Bad,NM
49.0,166.45659107943487,13606.953859048677,2.595372684048151,16.32117019396844,33.094006499784356,41.0,10.0,175.8708610693735,1771.2038957167135,6.0,4.0,8.0,6.0,4.0,766.749589405183,212.59356094827393,October,Mechanic,Good,No
42.0,296.998013799101,663053.4223932032,4.086394185384254,16.27065466660474,37.05890255260123,5.0,3.0,767.7698283604934,6172.785594379645,6.0,5.0,7.0,10.0,3.0,458.1610717687394,198.61659580959173,September,Developer,Bad,No
34.0,273.03479482858,35913.250367306355,10.006908265257536,6.632396263576084,28.98817506532897,13.0,15.0,357.83027070261426,3844.647482400863,3.0,3.0,11.0,15.0,4.0,1034.50739757469,301.42048059911303,December,Doctor,Good,No
49.0,146.64821585750238,49261.54616698843,8.7757742309145,18.785968996929796,27.440303094993073,8.0,10.0,504.05846651064655,2846.7831045842136,8.0,5.0,7.0,19.0,3.0,917.4075314666209,85.49049404535045,September,Musician,Standard,Yes
46.0,320.8360007526133,155225.13408912416,11.720219787355443,32.99407271184384,37.42789305490381,20.0,15.0,629.9945500763637,8413.268430597233,4.0,4.0,8.0,22.0,3.0,3040.0761018147355,370.97057286953816,November,Teacher,Standard,Yes
27.0,107.25047815454187,99071.77115525998,13.875015386422316,31.49029415260867,25.073089177711136,26.0,8.0,580.956154816454,4164.5096582391225,2.0,3.0,6.0,5.0,2.0,266.5730936026495,548.2034060997661,December,Engineer,Bad,No
32.0,187.27821684836158,53577.56216818975,19.444418823827487,20.967774214249744,40.76870595226542,20.0,10.0,574.0025902883473,3034.0544127464955,10.0,6.0,8.0,18.0,3.0,4830.622286572157,4037.65124119856,October,Teacher,Standard,Yes
27.0,13.686436055201876,32274.88566655189,-1.0296765915737698,32.82624667901986,36.90523289502431,7.0,20.0,476.3300295482517,3298.1334064557404,3.0,2.0,7.0,14.0,2.0,642.7100704569664,389.8607907733907,October,Writer,Bad,No
30.0,74.26870118300486,12180.973880288979,12.394221615436795,26.107455146665586,35.94760491953663,4.0,6.0,436.3865982310813,1000.195145799113,2.0,5.0,1.0,14.0,3.0,1182.9496505239233,2848.470249800695,November,Teacher,Bad,No
29.0,195.35624090478797,34058.120575184126,-4.311716209207749,18.893191727688134,26.04007462544648,18.0,19.0,254.61862128065192,1428.194492771796,5.0,7.0,13.0,11.0,6.0,853.3062659301661,203.83851696712014,October,Mechanic,Standard,Yes
55.0,64.87911029950163,18811.441788052893,2.3291384598016265,33.406169257993554,28.334427495628248,3.0,14.0,504.8396069182156,1532.6905561488284,2.0,3.0,3.0,2.0,0.0,126.26951093720794,142.63102276916848,November,Engineer,Bad,NM
32.0,211.96162144849163,25402.55461164308,18.02592325418303,9.637587882446212,29.56956089212378,14.0,27.0,263.15599549226806,913.3865174521579,5.0,6.0,9.0,23.0,5.0,4554.93964610873,3058.8798856918997,November,Developer,Standard,Yes
44.0,200.33499874866726,107616.72575987966,8.456522374236354,27.428335234972792,31.34927493899687,7.0,2.0,683.7572248597265,4337.197742057753,1.0,6.0,0.0,9.0,0.0,56.698573617269005,67.3230299318348,October,Scientist,Bad,NM
34.0,299.66552725268787,141678.89125313025,0.41784816345945686,25.760550051770508,37.363945571932,12.0,32.0,571.7127056634765,7166.932132703398,4.0,5.0,13.0,18.0,7.0,971.4028633234525,404.27543728976383,December,Musician,Standard,Yes
32.0,194.07593069573556,14199.571709130625,13.907331952302503,1.528694535553484,42.41495409609939,26.0,16.0,117.9477331824063,1282.4580083598864,6.0,6.0,7.0,10.0,3.0,2224.5895473309483,3724.520840311809,November,Musician,Good,No
36.0,131.9810922929773,33555.53890302571,22.63878558112665,16.923138282007244,38.94041208882044,17.0,8.0,366.29670190762033,3954.616685190559,5.0,6.0,7.0,12.0,5.0,1188.672896546155,148.05591698419946,November,Writer,Standard,Yes
24.0,93.37345840018185,13941.34882750564,12.003617835848662,16.1655516880964,44.2473970663042,25.0,23.0,171.26751653443662,1537.4727092834687,6.0,10.0,10.0,15.0,5.0,2868.864459745754,4292.3762447395875,October,Writer,Standard,Yes
21.0,346.7345838558175,139551.29301870253,9.33574447831463,22.22899784799654,35.56113746811957,49.0,4.0,335.90090849750993,5433.209420694367,6.0,4.0,4.0,9.0,5.0,408.1301436651,203.77808980410566,October,Accountant,Good,No
39.0,76.41923502129347,11532.89338082858,15.864231190334909,10.09377812233555,28.512601377281403,66.0,23.0,165.44313414916687,1289.2771490570653,8.0,9.0,13.0,22.0,6.0,1837.2128137222046,145.59830253464875,September,Doctor,Standard,Yes
35.0,381.70957218322116,146910.85529343045,10.804056659240562,14.774359033391988,28.73229010487231,19.0,13.0,308.1392770328314,5083.101649164886,7.0,3.0,11.0,16.0,4.0,611.101029985192,290.52062549361364,October,Manager,Standard,Yes
36.0,212.66301547045018,79659.73568669394,10.399308312986122,16.111586091571894,33.801380539655796,7.0,11.0,377.65358769864736,8104.773372950567,2.0,4.0,16.0,11.0,8.0,1080.1927044889485,399.42494285541653,November,Writer,Good,Yes
34.0,12.612124303554916,16019.710022183324,10.820825987242412,20.516194514131485,34.77050352347578,6.0,7.0,518.788110136356,632.4205746996142,6.0,5.0,0.0,26.0,2.0,177.50268108290365,252.7827618814255,November,Teacher,Bad,NM
24.0,104.59643457254421,75296.94188568588,24.985051499278345,21.38912519920399,37.053520479779884,11.0,18.0,737.3386762020854,5691.22182790891,3.0,3.0,8.0,13.0,3.0,184.26087938048633,308.7019989089131,December,Manager,Good,No
39.0,152.86851241454283,53876.5566128817,1.1837904623451472,24.87229504312876,36.19197805625913,19.0,7.0,507.4597986635283,3632.899919984379,2.0,5.0,3.0,6.0,1.0,233.74920661497254,204.44874008421272,November,Manager,Bad,NM
24.0,32.74223358188717,35154.54149382365,12.175525480249142,9.40426097700231,32.97915673246378,46.0,15.0,278.92632715312243,2978.288900222274,5.0,8.0,9.0,12.0,3.0,2400.0561090224332,35.172517921082374,November,Musician,Standard,Yes
28.0,184.8220473270291,265648.3781555078,-1.8479278625300335,32.714435526836155,29.122535415246738,30.0,10.0,456.0878045709761,7439.1261207618645,6.0,4.0,5.0,18.0,4.0,1158.0036465894002,236.09745253322313,October,Journalist,Standard,Yes
33.0,299.1505274512558,89545.17308548975,5.744226135666306,31.207906667667945,25.98570720485455,2.0,3.0,711.0154943873138,4294.344689506251,1.0,4.0,3.0,6.0,1.0,228.56277198210387,947.3607437263892,December,Media_Manager,Bad,NM
38.0,58.58288741132465,19598.14152012385,11.356729620079395,8.167139228116639,28.464797002480147,30.0,22.0,522.0939821906917,2336.129654057376,7.0,5.0,10.0,15.0,5.0,1669.3468523937029,254.8518074959294,October,Mechanic,Standard,Yes
33.0,215.885498057881,86555.36709790771,4.27533348701775,21.601954417920354,44.08831159499444,8.0,12.0,908.0825067237776,10062.47671108236,9.0,4.0,11.0,14.0,6.0,3720.1162709618156,407.6781084059562,December,Developer,Standard,Yes
21.0,144.32730302254353,126965.83915382305,-2.2914190713404317,18.72455870300041,39.01243205508041,25.0,15.0,365.2126089060156,4463.140706061788,3.0,10.0,9.0,13.0,8.0,2991.0421701577106,750.1359535171308,October,Manager,Standard,Yes
42.0,162.46845257184555,23455.984201039442,6.467592861486313,28.985295701152552,28.57234454294416,23.0,13.0,443.568098336434,839.3789598656107,5.0,4.0,6.0,18.0,2.0,804.6899319046133,597.1294344452031,November,Engineer,Standard,Yes
27.0,123.044107813628,99575.61512817521,7.069521710324679,19.079372434599293,31.755182558928187,10.0,11.0,723.836822946153,3711.6784435883037,6.0,8.0,2.0,26.0,3.0,176.23674012575046,15.988418191246978,October,Entrepreneur,Standard,Yes
